site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
805,2006,Q1,228,1,0,1,0,0,0,0
805,2012,Q1,156,1,0,1,0,0,0,0
805,2013,Q1,144,2,1,1,0,0,0,0
805,2015,Q1,120,1,0,0,1,0,0,0
805,2017,Q1,96,1,1,0,0,0,0,0
805,2021,Q1,48,1,0,0,0,0,1,0
805,2022,Q1,36,2,1,0,1,0,0,0
805,2024,Q3,6,1,1,0,0,0,0,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
806,2011,Q1,168,1,1,0,0,0,0,0
806,2012,Q1,156,7,6,0,0,0,1,0
806,2014,Q1,132,8,0,0,1,0,7,0
806,2015,Q1,120,6,2,0,0,0,4,0
806,2016,Q1,108,6,1,0,0,0,5,0
806,2017,Q1,96,4,2,0,0,0,2,0
806,2018,Q1,84,2,0,0,1,0,1,0
806,2019,Q1,72,4,0,0,2,0,2,0
806,2020,Q1,60,2,0,0,1,0,1,0
806,2021,Q1,48,2,0,0,0,0,2,0
806,2022,Q1,36,3,1,0,0,0,2,0
806,2024,Q1,12,1,1,0,0,0,0,0
806,2024,Q3,6,1,1,0,0,0,0,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
807,2021,Q1,48,1,1,0,0,0,0,0
807,2022,Q1,36,2,1,0,1,0,0,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
808,2018,Q1,84,1,0,0,0,0,1,0
808,2019,Q1,72,1,0,0,0,0,1,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
809,2009,Q1,192,1,0,0,0,0,1,0
809,2011,Q1,168,2,1,0,0,0,1,0
809,2012,Q1,156,5,2,1,0,0,2,0
809,2013,Q1,144,3,2,0,0,0,1,0
809,2014,Q1,132,2,0,0,1,0,1,0
809,2015,Q1,120,3,0,0,0,0,3,0
809,2016,Q1,108,5,0,0,3,0,2,0
809,2017,Q1,96,2,1,0,0,0,1,0
809,2018,Q1,84,2,0,0,1,0,1,0
809,2019,Q1,72,1,0,0,0,0,1,0
809,2021,Q1,48,2,0,0,0,0,2,0
809,2022,Q1,36,1,1,0,0,0,0,0
809,2023,Q1,24,2,1,0,0,0,1,0
809,2024,Q1,12,2,2,0,0,0,0,0
809,2024,Q3,6,2,2,0,0,0,0,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
80,2011,Q1,168,1,0,0,1,0,0,0
80,2012,Q1,156,2,1,0,0,0,1,0
80,2013,Q1,144,1,0,0,1,0,0,0
80,2014,Q1,132,1,0,0,1,0,0,0
80,2015,Q1,120,1,0,0,1,0,0,0
80,2016,Q1,108,4,1,0,2,0,1,0
80,2017,Q1,96,4,2,0,1,0,1,0
80,2018,Q1,84,4,4,0,0,0,0,0
80,2019,Q1,72,4,0,0,4,0,0,0
80,2021,Q1,48,2,0,0,1,0,1,0
80,2022,Q1,36,2,2,0,0,0,0,0
80,2024,Q1,12,1,1,0,0,0,0,0
80,2024,Q3,6,1,1,0,0,0,0,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
810,2012,Q1,156,1,1,0,0,0,0,0
810,2013,Q1,144,3,1,0,2,0,0,0
810,2014,Q1,132,4,2,0,1,0,1,0
810,2015,Q1,120,2,1,0,1,0,0,0
810,2016,Q1,108,3,0,0,2,0,1,0
810,2017,Q1,96,3,1,0,1,0,1,0
810,2018,Q1,84,1,0,0,0,0,1,0
810,2019,Q1,72,5,2,0,3,0,0,0
810,2020,Q1,60,2,0,0,1,0,1,0
810,2021,Q1,48,5,1,1,3,0,0,0
810,2022,Q1,36,2,0,0,2,0,0,0
810,2023,Q1,24,1,0,0,1,0,0,0
810,2024,Q1,12,4,3,0,0,0,1,0
810,2024,Q3,6,2,1,0,1,0,0,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
811,2012,Q1,156,2,1,0,0,0,1,0
811,2013,Q1,144,4,1,0,0,0,3,0
811,2014,Q1,132,7,1,0,2,0,4,0
811,2015,Q1,120,1,1,0,0,0,0,0
811,2016,Q1,108,2,1,0,0,0,1,0
811,2018,Q1,84,1,0,0,0,0,1,0
811,2020,Q1,60,1,1,0,0,0,0,0
811,2021,Q1,48,1,0,0,0,0,1,0
811,2022,Q1,36,3,0,0,0,0,3,0
811,2023,Q1,24,2,1,0,0,0,1,0
811,2024,Q1,12,3,2,0,0,0,1,0
811,2024,Q3,6,4,3,0,0,0,1,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
813,2012,Q1,156,4,2,0,1,0,1,0
813,2013,Q1,144,1,0,0,0,0,1,0
813,2014,Q1,132,1,0,0,1,0,0,0
813,2015,Q1,120,3,1,0,0,0,2,0
813,2016,Q1,108,3,1,0,0,0,2,0
813,2017,Q1,96,2,0,0,1,0,1,0
813,2018,Q1,84,2,1,0,0,0,1,0
813,2019,Q1,72,1,0,0,1,0,0,0
813,2020,Q1,60,2,1,0,0,0,1,0
813,2021,Q1,48,3,0,0,1,0,2,0
813,2023,Q1,24,1,1,0,0,0,0,0
813,2024,Q1,12,2,1,0,1,0,0,0
813,2024,Q3,6,5,3,0,0,0,2,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
814,2016,Q1,108,5,1,0,2,0,2,0
814,2017,Q1,96,2,0,0,0,0,2,0
814,2019,Q1,72,4,0,0,1,0,3,0
814,2020,Q1,60,1,0,0,0,0,1,0
814,2021,Q1,48,3,2,0,0,0,1,0
814,2023,Q1,24,2,1,0,0,0,1,0
814,2024,Q1,12,1,0,0,0,0,1,0
814,2024,Q3,6,2,1,0,1,0,0,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
816,2017,Q1,96,2,0,0,1,0,1,0
816,2018,Q1,84,1,0,0,0,0,1,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
81,2012,Q1,156,3,1,0,1,0,1,0
81,2013,Q1,144,2,2,0,0,0,0,0
81,2014,Q1,132,4,2,1,0,0,1,0
81,2015,Q1,120,6,2,1,2,1,0,0
81,2016,Q1,108,2,1,1,0,0,0,0
81,2017,Q1,96,2,2,0,0,0,0,0
81,2018,Q1,84,4,1,1,0,1,1,0
81,2019,Q1,72,6,2,1,0,1,2,0
81,2020,Q1,60,2,0,0,0,2,0,0
81,2021,Q1,48,3,1,0,2,0,0,0
81,2022,Q1,36,2,0,0,1,1,0,0
81,2023,Q1,24,1,1,0,0,0,0,0
81,2024,Q1,12,2,2,0,0,0,0,0
81,2024,Q3,6,3,2,0,1,0,0,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
820,2012,Q1,156,1,0,0,0,0,1,0
820,2014,Q1,132,1,0,1,0,0,0,0
820,2015,Q1,120,1,0,0,0,0,1,0
820,2019,Q1,72,2,1,0,1,0,0,0
820,2020,Q1,60,1,0,0,1,0,0,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
821,2016,Q1,108,1,0,0,1,0,0,0
821,2017,Q1,96,5,2,0,2,0,1,0
821,2018,Q1,84,6,1,0,4,0,1,0
821,2019,Q1,72,3,0,0,1,0,2,0
821,2020,Q1,60,1,1,0,0,0,0,0
821,2021,Q1,48,1,1,0,0,0,0,0
821,2022,Q1,36,1,0,0,0,0,1,0
821,2023,Q1,24,1,0,0,0,0,1,0
821,2024,Q1,12,3,0,0,2,0,1,0
821,2024,Q3,6,3,3,0,0,0,0,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
823,2011,Q1,168,1,0,0,1,0,0,0
823,2012,Q1,156,3,1,0,2,0,0,0
823,2013,Q1,144,4,1,0,1,0,2,0
823,2014,Q1,132,6,0,0,2,0,4,0
823,2015,Q1,120,3,0,0,1,0,2,0
823,2016,Q1,108,3,0,0,1,0,2,0
823,2017,Q1,96,1,1,0,0,0,0,0
823,2018,Q1,84,8,0,0,3,0,5,0
823,2019,Q1,72,3,0,0,1,0,2,0
823,2020,Q1,60,2,0,0,0,0,2,0
823,2022,Q1,36,3,0,0,1,0,2,0
823,2023,Q1,24,1,1,0,0,0,0,0
823,2024,Q1,12,3,1,0,1,0,1,0
823,2024,Q3,6,3,3,0,0,0,0,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
824,2020,Q1,60,1,1,0,0,0,0,0
824,2021,Q1,48,1,1,0,0,0,0,0
824,2022,Q1,36,1,0,0,1,0,0,0
824,2023,Q1,24,2,1,0,0,0,1,0
824,2024,Q3,6,1,1,0,0,0,0,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
825,2012,Q1,156,3,0,0,0,0,3,0
825,2014,Q1,132,1,0,0,1,0,0,0
825,2020,Q1,60,1,0,0,0,0,1,0
825,2021,Q1,48,1,1,0,0,0,0,0
825,2024,Q1,12,1,1,0,0,0,0,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
826,2002,Q1,276,1,0,0,0,0,1,0
826,2012,Q1,156,1,0,0,0,0,1,0
826,2013,Q1,144,2,0,0,1,0,1,0
826,2014,Q1,132,12,1,1,1,0,9,0
826,2015,Q1,120,8,2,0,2,0,4,0
826,2016,Q1,108,6,1,0,3,0,2,0
826,2017,Q1,96,5,1,0,1,0,3,0
826,2018,Q1,84,4,1,0,2,0,1,0
826,2019,Q1,72,4,2,0,1,0,1,0
826,2020,Q1,60,7,1,0,3,0,3,0
826,2021,Q1,48,2,1,0,1,0,0,0
826,2022,Q1,36,4,2,0,1,0,1,0
826,2023,Q1,24,1,1,0,0,0,0,0
826,2024,Q1,12,2,1,0,1,0,0,0
826,2024,Q3,6,5,2,0,3,0,0,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
829,2024,Q1,12,2,0,0,0,0,2,0
829,2024,Q3,6,1,0,0,0,0,1,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
82,2008,Q1,204,1,0,0,1,0,0,0
82,2011,Q1,168,2,0,1,0,0,1,0
82,2012,Q1,156,10,3,1,4,2,0,0
82,2013,Q1,144,7,0,2,2,1,2,0
82,2014,Q1,132,9,2,1,4,0,2,0
82,2015,Q1,120,4,3,0,1,0,0,0
82,2016,Q1,108,4,0,0,1,0,3,0
82,2017,Q1,96,10,4,0,2,0,4,0
82,2018,Q1,84,5,1,0,2,0,2,0
82,2019,Q1,72,4,3,0,0,0,1,0
82,2020,Q1,60,6,0,0,3,0,3,0
82,2021,Q1,48,7,4,0,3,0,0,0
82,2022,Q1,36,5,2,0,3,0,0,0
82,2023,Q1,24,6,3,0,3,0,0,0
82,2024,Q1,12,6,3,0,3,0,0,0
82,2024,Q3,6,6,5,0,0,0,1,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
830,2012,Q1,156,2,0,0,0,1,1,0
830,2017,Q1,96,1,0,0,0,0,1,0
830,2018,Q1,84,1,1,0,0,0,0,0
830,2019,Q1,72,5,1,0,0,0,4,0
830,2020,Q1,60,1,0,0,1,0,0,0
830,2022,Q1,36,1,1,0,0,0,0,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
831,2011,Q1,168,1,1,0,0,0,0,0
831,2013,Q1,144,3,3,0,0,0,0,0
831,2014,Q1,132,5,0,0,2,0,3,0
831,2015,Q1,120,2,1,0,0,0,1,0
831,2016,Q1,108,4,0,1,0,0,3,0
831,2018,Q1,84,3,0,0,0,0,3,0
831,2019,Q1,72,3,0,0,2,0,1,0
831,2020,Q1,60,3,2,0,0,0,1,0
831,2021,Q1,48,1,0,0,0,0,1,0
831,2022,Q1,36,3,0,0,0,0,3,0
831,2023,Q1,24,2,1,0,0,0,1,0
831,2024,Q1,12,6,2,0,0,0,4,0
831,2024,Q3,6,1,1,0,0,0,0,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
832,2015,Q1,120,1,0,0,1,0,0,0
832,2017,Q1,96,1,0,0,1,0,0,0
832,2018,Q1,84,1,1,0,0,0,0,0
832,2020,Q1,60,1,1,0,0,0,0,0
832,2023,Q1,24,1,0,0,1,0,0,0
832,2024,Q1,12,1,0,0,1,0,0,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
833,2012,Q1,156,4,1,0,0,0,3,0
833,2013,Q1,144,5,1,1,0,0,3,0
833,2014,Q1,132,2,1,0,0,0,1,0
833,2015,Q1,120,2,0,0,0,0,2,0
833,2017,Q1,96,3,2,0,0,0,1,0
833,2018,Q1,84,1,0,0,1,0,0,0
833,2019,Q1,72,2,0,0,2,0,0,0
833,2020,Q1,60,2,1,0,1,0,0,0
833,2021,Q1,48,1,0,0,0,0,1,0
833,2022,Q1,36,2,1,0,0,0,1,0
833,2024,Q1,12,1,1,0,0,0,0,0
833,2024,Q3,6,2,2,0,0,0,0,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
834,2016,Q1,108,4,0,0,3,0,1,0
834,2021,Q1,48,2,0,0,1,0,1,0
834,2022,Q1,36,3,1,0,2,0,0,0
834,2023,Q1,24,2,0,0,1,0,1,0
834,2024,Q1,12,1,1,0,0,0,0,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
835,2012,Q1,156,3,2,0,1,0,0,0
835,2014,Q1,132,3,3,0,0,0,0,0
835,2015,Q1,120,4,3,0,1,0,0,0
835,2016,Q1,108,5,3,0,1,0,1,0
835,2017,Q1,96,3,3,0,0,0,0,0
835,2018,Q1,84,1,0,0,0,0,1,0
835,2019,Q1,72,4,3,0,1,0,0,0
835,2020,Q1,60,8,5,1,2,0,0,0
835,2021,Q1,48,1,0,0,1,0,0,0
835,2023,Q1,24,6,2,0,3,0,1,0
835,2024,Q1,12,7,4,0,3,0,0,0
835,2024,Q3,6,4,3,0,1,0,0,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
836,2017,Q1,96,1,0,0,0,0,1,0
836,2018,Q1,84,2,0,0,2,0,0,0
836,2021,Q1,48,1,0,0,1,0,0,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
839,2016,Q1,108,1,0,0,1,0,0,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
83,2010,Q1,180,4,4,0,0,0,0,0
83,2012,Q1,156,20,13,0,6,1,0,0
83,2013,Q1,144,17,10,1,5,0,1,0
83,2014,Q1,132,18,11,0,6,0,1,0
83,2015,Q1,120,9,2,0,6,0,1,0
83,2016,Q1,108,9,4,0,4,0,1,0
83,2017,Q1,96,8,1,0,4,0,3,0
83,2018,Q1,84,10,5,0,5,0,0,0
83,2019,Q1,72,5,3,0,2,0,0,0
83,2020,Q1,60,6,5,0,1,0,0,0
83,2021,Q1,48,2,2,0,0,0,0,0
83,2022,Q1,36,3,3,0,0,0,0,0
83,2023,Q1,24,6,2,0,2,0,2,0
83,2024,Q1,12,9,8,0,0,0,1,0
83,2024,Q3,6,7,6,0,1,0,0,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
840,2014,Q1,132,3,2,0,1,0,0,0
840,2015,Q1,120,2,0,0,0,0,2,0
840,2016,Q1,108,1,0,0,1,0,0,0
840,2017,Q1,96,3,1,0,1,0,1,0
840,2018,Q1,84,1,1,0,0,0,0,0
840,2019,Q1,72,4,1,0,1,0,2,0
840,2020,Q1,60,1,1,0,0,0,0,0
840,2021,Q1,48,1,1,0,0,0,0,0
840,2022,Q1,36,4,4,0,0,0,0,0
840,2023,Q1,24,1,1,0,0,0,0,0
840,2024,Q1,12,6,5,0,1,0,0,0
840,2024,Q3,6,1,1,0,0,0,0,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
841,2014,Q1,132,9,1,1,6,0,1,0
841,2015,Q1,120,1,0,0,1,0,0,0
841,2016,Q1,108,5,2,1,2,0,0,0
841,2017,Q1,96,1,0,0,1,0,0,0
841,2018,Q1,84,4,0,1,1,0,2,0
841,2019,Q1,72,1,1,0,0,0,0,0
841,2020,Q1,60,1,1,0,0,0,0,0
841,2022,Q1,36,1,0,0,1,0,0,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
842,2017,Q1,96,1,0,0,1,0,0,0
842,2018,Q1,84,2,0,0,1,0,1,0
842,2020,Q1,60,1,0,0,1,0,0,0
842,2023,Q1,24,1,1,0,0,0,0,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
843,2013,Q1,144,3,2,0,1,0,0,0
843,2014,Q1,132,1,1,0,0,0,0,0
843,2015,Q1,120,3,2,0,1,0,0,0
843,2017,Q1,96,1,1,0,0,0,0,0
843,2019,Q1,72,5,3,1,0,0,1,0
843,2021,Q1,48,1,0,0,1,0,0,0
843,2022,Q1,36,2,1,0,1,0,0,0
843,2024,Q1,12,2,1,0,0,0,1,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
844,2014,Q1,132,5,0,0,1,0,4,0
844,2015,Q1,120,3,0,0,1,0,2,0
844,2016,Q1,108,3,0,0,0,0,3,0
844,2017,Q1,96,2,0,0,0,0,2,0
844,2018,Q1,84,2,1,0,0,0,1,0
844,2019,Q1,72,2,0,0,2,0,0,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
846,2019,Q1,72,1,0,0,1,0,0,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
848,2012,Q1,156,1,0,0,1,0,0,0
848,2018,Q1,84,1,0,0,1,0,0,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
849,2012,Q1,156,6,0,1,5,0,0,0
849,2013,Q1,144,3,0,0,2,0,1,0
849,2014,Q1,132,9,0,0,7,0,2,0
849,2015,Q1,120,4,0,0,3,0,1,0
849,2016,Q1,108,3,2,0,1,0,0,0
849,2017,Q1,96,8,2,0,3,0,3,0
849,2018,Q1,84,2,0,0,2,0,0,0
849,2019,Q1,72,3,1,0,2,0,0,0
849,2020,Q1,60,8,3,0,4,0,1,0
849,2021,Q1,48,1,1,0,0,0,0,0
849,2022,Q1,36,1,0,0,1,0,0,0
849,2024,Q1,12,2,0,0,2,0,0,0
849,2024,Q3,6,3,1,0,2,0,0,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
851,2013,Q1,144,3,0,0,2,1,0,0
851,2014,Q1,132,8,3,1,1,2,1,0
851,2015,Q1,120,4,4,0,0,0,0,0
851,2017,Q1,96,7,5,0,0,1,1,0
851,2018,Q1,84,5,3,0,1,0,1,0
851,2019,Q1,72,7,7,0,0,0,0,0
851,2020,Q1,60,7,6,0,1,0,0,0
851,2021,Q1,48,7,7,0,0,0,0,0
851,2022,Q1,36,5,5,0,0,0,0,0
851,2023,Q1,24,2,2,0,0,0,0,0
851,2024,Q1,12,5,5,0,0,0,0,0
851,2024,Q3,6,5,5,0,0,0,0,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
852,2012,Q1,156,2,0,0,2,0,0,0
852,2015,Q1,120,1,0,0,1,0,0,0
852,2020,Q1,60,1,1,0,0,0,0,0
852,2022,Q1,36,1,0,0,1,0,0,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
853,2010,Q1,180,2,2,0,0,0,0,0
853,2011,Q1,168,9,3,0,1,0,5,0
853,2012,Q1,156,25,6,0,10,0,9,0
853,2013,Q1,144,34,16,1,5,0,12,0
853,2014,Q1,132,22,11,0,6,1,4,0
853,2015,Q1,120,24,3,1,6,0,14,0
853,2016,Q1,108,34,5,1,13,1,14,0
853,2017,Q1,96,19,6,0,6,0,7,0
853,2018,Q1,84,23,8,1,10,1,3,0
853,2019,Q1,72,20,8,0,8,0,4,0
853,2020,Q1,60,14,3,0,7,1,3,0
853,2021,Q1,48,15,8,0,2,0,5,0
853,2022,Q1,36,17,9,0,4,0,4,0
853,2023,Q1,24,6,2,0,3,0,1,0
853,2024,Q1,12,11,2,0,7,0,2,0
853,2024,Q3,6,10,8,0,2,0,0,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
857,2016,Q1,108,2,0,0,0,0,2,0
857,2017,Q1,96,3,1,0,1,0,1,0
857,2018,Q1,84,3,1,0,0,0,2,0
857,2020,Q1,60,1,0,0,0,0,1,0
857,2023,Q1,24,4,3,0,1,0,0,0
857,2024,Q1,12,5,3,0,1,0,1,0
857,2024,Q3,6,8,6,0,1,0,1,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
858,2012,Q1,156,1,0,0,1,0,0,0
858,2014,Q1,132,1,1,0,0,0,0,0
858,2020,Q1,60,1,0,0,0,0,1,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
859,2010,Q1,180,2,1,0,1,0,0,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
860,2007,Q1,216,1,1,0,0,0,0,0
860,2008,Q1,204,1,0,0,1,0,0,0
860,2009,Q1,192,1,0,0,0,0,1,0
860,2012,Q1,156,1,0,0,1,0,0,0
860,2014,Q1,132,1,0,0,1,0,0,0
860,2016,Q1,108,1,0,0,1,0,0,0
860,2017,Q1,96,6,2,0,2,0,2,0
860,2018,Q1,84,1,0,0,0,0,1,0
860,2019,Q1,72,6,1,0,0,0,5,0
860,2020,Q1,60,7,2,0,2,0,3,0
860,2021,Q1,48,4,1,0,0,0,3,0
860,2022,Q1,36,6,2,0,1,0,3,0
860,2023,Q1,24,5,3,0,0,0,2,0
860,2024,Q1,12,13,6,0,7,0,0,0
860,2024,Q3,6,13,9,0,3,0,1,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
861,2012,Q1,156,4,2,0,1,1,0,0
861,2013,Q1,144,2,0,0,2,0,0,0
861,2014,Q1,132,4,1,1,2,0,0,0
861,2015,Q1,120,1,0,1,0,0,0,0
861,2017,Q1,96,5,0,1,2,0,2,0
861,2018,Q1,84,1,1,0,0,0,0,0
861,2019,Q1,72,1,0,0,1,0,0,0
861,2020,Q1,60,3,0,0,2,0,1,0
861,2021,Q1,48,1,0,0,0,0,1,0
861,2023,Q1,24,2,1,0,1,0,0,0
861,2024,Q3,6,2,0,0,2,0,0,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
862,2013,Q1,144,1,0,0,0,0,1,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
863,2010,Q1,180,1,0,0,1,0,0,0
863,2011,Q1,168,1,0,0,0,0,1,0
863,2012,Q1,156,2,0,0,2,0,0,0
863,2013,Q1,144,2,0,0,2,0,0,0
863,2014,Q1,132,1,0,0,1,0,0,0
863,2015,Q1,120,3,0,0,3,0,0,0
863,2016,Q1,108,1,0,0,1,0,0,0
863,2017,Q1,96,1,1,0,0,0,0,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
864,2014,Q1,132,1,1,0,0,0,0,0
864,2017,Q1,96,1,0,0,1,0,0,0
864,2018,Q1,84,1,1,0,0,0,0,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
865,2011,Q1,168,1,0,0,0,0,1,0
865,2012,Q1,156,16,3,0,13,0,0,0
865,2013,Q1,144,5,1,0,3,0,1,0
865,2014,Q1,132,6,2,0,3,0,1,0
865,2015,Q1,120,5,2,0,2,0,1,0
865,2016,Q1,108,1,0,0,1,0,0,0
865,2017,Q1,96,4,2,0,2,0,0,0
865,2018,Q1,84,2,0,0,2,0,0,0
865,2019,Q1,72,3,0,0,2,0,1,0
865,2021,Q1,48,3,2,0,1,0,0,0
865,2022,Q1,36,4,2,0,1,0,1,0
865,2023,Q1,24,1,1,0,0,0,0,0
865,2024,Q1,12,1,1,0,0,0,0,0
865,2024,Q3,6,1,1,0,0,0,0,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
866,2012,Q1,156,1,0,0,1,0,0,0
866,2013,Q1,144,2,1,0,1,0,0,0
866,2014,Q1,132,2,0,0,2,0,0,0
866,2015,Q1,120,3,3,0,0,0,0,0
866,2017,Q1,96,2,0,0,1,0,1,0
866,2018,Q1,84,3,0,0,2,0,1,0
866,2019,Q1,72,8,2,0,5,0,1,0
866,2020,Q1,60,1,1,0,0,0,0,0
866,2021,Q1,48,3,2,0,1,0,0,0
866,2022,Q1,36,5,3,0,2,0,0,0
866,2023,Q1,24,4,4,0,0,0,0,0
866,2024,Q1,12,7,6,0,1,0,0,0
866,2024,Q3,6,3,3,0,0,0,0,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
868,2010,Q1,180,1,1,0,0,0,0,0
868,2011,Q1,168,1,0,0,0,0,1,0
868,2013,Q1,144,1,0,0,0,0,1,0
868,2014,Q1,132,1,1,0,0,0,0,0
868,2022,Q1,36,2,2,0,0,0,0,0
