site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
681,2017,Q1,96,3,0,1,1,0,1,0
681,2018,Q1,84,1,0,0,0,0,1,0
681,2019,Q1,72,2,0,1,0,0,1,0
681,2020,Q1,60,3,0,1,2,0,0,0
681,2022,Q1,36,2,0,0,1,0,1,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
683,2016,Q1,108,1,0,1,0,0,0,0
683,2017,Q1,96,2,0,1,1,0,0,0
683,2018,Q1,84,1,0,0,1,0,0,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
684,2015,Q1,120,1,1,0,0,0,0,0
684,2017,Q1,96,1,0,0,0,0,1,0
684,2018,Q1,84,1,0,0,0,0,1,0
684,2021,Q1,48,1,1,0,0,0,0,0
684,2023,Q1,24,2,2,0,0,0,0,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
685,2013,Q1,144,4,1,0,1,0,2,0
685,2014,Q1,132,4,0,0,0,0,4,0
685,2015,Q1,120,2,0,0,1,0,1,0
685,2016,Q1,108,1,0,0,1,0,0,0
685,2017,Q1,96,4,2,0,1,1,0,0
685,2018,Q1,84,1,0,0,0,0,1,0
685,2019,Q1,72,3,1,0,2,0,0,0
685,2021,Q1,48,1,0,0,0,0,1,0
685,2024,Q1,12,2,0,0,2,0,0,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
686,2012,Q1,156,5,0,1,3,0,1,0
686,2013,Q1,144,14,2,1,7,0,4,0
686,2014,Q1,132,5,1,0,2,0,2,0
686,2015,Q1,120,16,4,1,5,0,6,0
686,2016,Q1,108,14,3,1,8,0,2,0
686,2017,Q1,96,10,2,0,3,0,5,0
686,2018,Q1,84,8,1,0,5,0,2,0
686,2019,Q1,72,10,2,0,3,0,5,0
686,2020,Q1,60,13,6,1,0,0,6,0
686,2021,Q1,48,4,2,0,0,0,2,0
686,2022,Q1,36,8,2,0,1,0,5,0
686,2023,Q1,24,2,0,0,0,0,2,0
686,2024,Q1,12,5,3,1,0,0,1,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
689,2011,Q1,168,12,1,3,4,1,3,0
689,2012,Q1,156,9,0,1,5,0,3,0
689,2013,Q1,144,16,2,1,4,0,9,0
689,2014,Q1,132,7,4,0,2,0,1,0
689,2015,Q1,120,12,2,1,2,0,7,0
689,2016,Q1,108,8,4,1,3,0,0,0
689,2017,Q1,96,8,1,0,3,0,4,0
689,2018,Q1,84,11,5,0,2,1,3,0
689,2019,Q1,72,13,7,0,2,0,4,0
689,2020,Q1,60,12,2,3,4,2,1,0
689,2021,Q1,48,5,3,0,0,0,2,0
689,2022,Q1,36,8,5,0,0,1,2,0
689,2023,Q1,24,11,5,1,0,0,5,0
689,2024,Q1,12,16,8,0,1,0,7,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
68,2013,Q1,144,1,0,0,0,0,1,0
68,2014,Q1,132,1,0,1,0,0,0,0
68,2017,Q1,96,2,1,0,1,0,0,0
68,2020,Q1,60,1,0,0,1,0,0,0
68,2023,Q1,24,1,0,0,0,0,1,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
695,2015,Q1,120,1,0,0,0,0,1,0
695,2016,Q1,108,1,0,0,0,0,1,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
698,2011,Q1,168,5,2,0,0,1,2,0
698,2012,Q1,156,5,1,1,1,0,2,0
698,2013,Q1,144,9,3,2,2,0,2,0
698,2014,Q1,132,7,1,0,5,0,1,0
698,2015,Q1,120,6,3,0,3,0,0,0
698,2016,Q1,108,3,1,0,2,0,0,0
698,2017,Q1,96,6,2,1,2,0,1,0
698,2018,Q1,84,9,4,0,2,0,3,0
698,2019,Q1,72,4,3,0,0,0,1,0
698,2020,Q1,60,5,4,0,0,0,1,0
698,2021,Q1,48,5,1,1,1,0,2,0
698,2022,Q1,36,7,6,0,0,0,1,0
698,2023,Q1,24,5,3,0,0,0,2,0
698,2024,Q1,12,8,6,0,0,0,2,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
699,2011,Q1,168,1,1,0,0,0,0,0
699,2015,Q1,120,1,0,0,1,0,0,0
699,2016,Q1,108,2,1,0,1,0,0,0
699,2017,Q1,96,2,1,0,1,0,0,0
699,2020,Q1,60,1,0,0,0,0,1,0
699,2021,Q1,48,1,1,0,0,0,0,0
699,2023,Q1,24,1,0,0,0,0,1,0
699,2024,Q1,12,1,1,0,0,0,0,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
69,2017,Q1,96,1,0,1,0,0,0,0
69,2018,Q1,84,1,1,0,0,0,0,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
6,2012,Q1,156,1,0,0,1,0,0,0
6,2014,Q1,132,1,0,0,1,0,0,0
6,2017,Q1,96,1,0,0,0,0,1,0
6,2019,Q1,72,1,0,0,1,0,0,0
6,2020,Q1,60,1,0,0,1,0,0,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
700,2011,Q1,168,2,0,0,0,0,2,0
700,2012,Q1,156,14,3,1,6,0,4,0
700,2013,Q1,144,12,3,0,6,0,3,0
700,2014,Q1,132,21,1,4,11,1,4,0
700,2015,Q1,120,34,4,1,15,3,11,0
700,2016,Q1,108,42,12,1,20,0,9,0
700,2017,Q1,96,45,12,0,17,1,15,0
700,2018,Q1,84,48,11,0,19,4,14,0
700,2019,Q1,72,25,5,1,13,0,6,0
700,2020,Q1,60,38,18,2,7,3,8,0
700,2021,Q1,48,29,5,5,12,1,6,0
700,2022,Q1,36,36,12,2,7,1,14,0
700,2023,Q1,24,26,15,0,3,2,6,0
700,2024,Q1,12,28,19,0,6,0,3,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
701,2012,Q1,156,6,1,1,4,0,0,0
701,2013,Q1,144,3,0,0,2,0,1,0
701,2014,Q1,132,2,1,0,1,0,0,0
701,2016,Q1,108,4,1,0,2,0,1,0
701,2017,Q1,96,4,1,0,3,0,0,0
701,2018,Q1,84,1,1,0,0,0,0,0
701,2019,Q1,72,2,1,0,0,0,1,0
701,2020,Q1,60,7,2,1,2,0,2,0
701,2021,Q1,48,4,1,0,1,0,2,0
701,2022,Q1,36,6,5,0,0,0,1,0
701,2023,Q1,24,7,4,0,1,0,2,0
701,2024,Q1,12,2,0,0,2,0,0,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
704,2012,Q1,156,2,1,0,1,0,0,0
704,2013,Q1,144,1,0,0,0,0,1,0
704,2014,Q1,132,3,0,0,3,0,0,0
704,2015,Q1,120,1,0,0,0,0,1,0
704,2016,Q1,108,2,0,0,1,0,1,0
704,2017,Q1,96,1,1,0,0,0,0,0
704,2018,Q1,84,2,1,0,1,0,0,0
704,2019,Q1,72,5,3,0,1,0,1,0
704,2020,Q1,60,7,4,0,1,1,1,0
704,2021,Q1,48,4,2,0,1,0,1,0
704,2022,Q1,36,5,4,0,1,0,0,0
704,2023,Q1,24,1,1,0,0,0,0,0
704,2024,Q1,12,1,1,0,0,0,0,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
706,2011,Q1,168,1,0,0,0,0,1,0
706,2012,Q1,156,3,1,0,1,0,1,0
706,2013,Q1,144,4,3,1,0,0,0,0
706,2014,Q1,132,3,1,1,1,0,0,0
706,2017,Q1,96,2,1,0,0,0,1,0
706,2018,Q1,84,2,1,0,0,0,1,0
706,2019,Q1,72,2,2,0,0,0,0,0
706,2021,Q1,48,1,1,0,0,0,0,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
709,2012,Q1,156,1,0,0,0,0,1,0
709,2014,Q1,132,1,0,0,1,0,0,0
709,2015,Q1,120,1,0,0,1,0,0,0
709,2018,Q1,84,1,0,0,1,0,0,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
70,2012,Q1,156,4,1,0,2,0,1,0
70,2013,Q1,144,3,0,0,1,0,2,0
70,2014,Q1,132,4,1,0,2,0,1,0
70,2015,Q1,120,3,1,0,2,0,0,0
70,2016,Q1,108,2,0,0,1,0,1,0
70,2017,Q1,96,5,2,0,2,0,1,0
70,2018,Q1,84,5,1,0,1,0,3,0
70,2019,Q1,72,6,0,0,2,0,4,0
70,2020,Q1,60,7,3,0,0,0,4,0
70,2021,Q1,48,4,2,0,0,1,1,0
70,2022,Q1,36,5,1,1,0,0,3,0
70,2023,Q1,24,5,3,0,0,0,2,0
70,2024,Q1,12,7,7,0,0,0,0,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
717,2011,Q1,168,1,0,0,1,0,0,0
717,2012,Q1,156,2,0,1,1,0,0,0
717,2014,Q1,132,1,0,1,0,0,0,0
717,2015,Q1,120,1,0,0,1,0,0,0
717,2017,Q1,96,2,1,0,1,0,0,0
717,2019,Q1,72,2,1,0,0,0,1,0
717,2020,Q1,60,4,2,0,0,0,2,0
717,2021,Q1,48,1,0,0,0,0,1,0
717,2022,Q1,36,1,0,0,0,0,1,0
717,2023,Q1,24,2,2,0,0,0,0,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
718,2015,Q1,120,1,0,0,0,0,1,0
718,2019,Q1,72,2,0,0,0,0,2,0
718,2020,Q1,60,5,1,0,3,0,1,0
718,2021,Q1,48,3,1,1,0,0,1,0
718,2023,Q1,24,2,1,0,1,0,0,0
718,2024,Q1,12,1,1,0,0,0,0,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
71,2012,Q1,156,4,0,1,0,0,3,0
71,2013,Q1,144,1,0,1,0,0,0,0
71,2014,Q1,132,2,2,0,0,0,0,0
71,2015,Q1,120,2,1,0,0,0,1,0
71,2016,Q1,108,1,0,1,0,0,0,0
71,2017,Q1,96,5,4,0,0,0,1,0
71,2018,Q1,84,2,1,0,1,0,0,0
71,2019,Q1,72,4,1,0,1,0,2,0
71,2020,Q1,60,4,0,0,2,0,2,0
71,2021,Q1,48,2,0,1,0,0,1,0
71,2022,Q1,36,3,1,0,0,0,2,0
71,2023,Q1,24,1,0,0,0,0,1,0
71,2024,Q1,12,3,2,1,0,0,0,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
72,2012,Q1,156,1,0,0,0,0,1,0
72,2014,Q1,132,1,0,0,0,1,0,0
72,2017,Q1,96,1,0,0,0,0,1,0
72,2018,Q1,84,1,0,0,0,0,1,0
72,2019,Q1,72,5,3,0,1,0,1,0
72,2020,Q1,60,1,1,0,0,0,0,0
72,2021,Q1,48,1,0,0,0,0,1,0
72,2022,Q1,36,2,1,0,0,0,1,0
72,2023,Q1,24,1,0,1,0,0,0,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
73,2011,Q1,168,2,0,0,0,0,2,0
73,2012,Q1,156,4,3,0,1,0,0,0
73,2013,Q1,144,2,1,1,0,0,0,0
73,2014,Q1,132,4,1,1,1,0,1,0
73,2015,Q1,120,1,0,1,0,0,0,0
73,2016,Q1,108,2,1,0,1,0,0,0
73,2017,Q1,96,2,1,0,1,0,0,0
73,2018,Q1,84,2,1,0,1,0,0,0
73,2019,Q1,72,1,0,0,1,0,0,0
73,2020,Q1,60,1,0,0,1,0,0,0
73,2021,Q1,48,1,1,0,0,0,0,0
73,2022,Q1,36,2,2,0,0,0,0,0
73,2023,Q1,24,5,1,0,1,0,3,0
73,2024,Q1,12,3,1,0,1,0,1,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
74,2012,Q1,156,4,2,0,0,0,2,0
74,2013,Q1,144,2,1,0,0,0,1,0
74,2015,Q1,120,1,1,0,0,0,0,0
74,2016,Q1,108,6,3,0,0,0,3,0
74,2018,Q1,84,5,4,0,0,0,1,0
74,2019,Q1,72,1,1,0,0,0,0,0
74,2021,Q1,48,2,1,0,0,0,1,0
74,2023,Q1,24,1,1,0,0,0,0,0
74,2024,Q1,12,2,2,0,0,0,0,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
75,2014,Q1,132,2,0,1,1,0,0,0
75,2015,Q1,120,1,0,0,1,0,0,0
75,2018,Q1,84,3,3,0,0,0,0,0
75,2019,Q1,72,1,0,0,0,0,1,0
75,2023,Q1,24,1,0,0,1,0,0,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
76,2011,Q1,168,2,0,0,1,0,1,0
76,2012,Q1,156,12,2,0,6,0,4,0
76,2013,Q1,144,6,3,0,0,0,3,0
76,2014,Q1,132,5,2,0,2,0,1,0
76,2015,Q1,120,13,1,2,9,0,1,0
76,2016,Q1,108,11,4,1,2,0,4,0
76,2017,Q1,96,10,2,0,4,0,4,0
76,2018,Q1,84,7,3,0,4,0,0,0
76,2019,Q1,72,4,2,0,0,0,2,0
76,2020,Q1,60,9,2,1,1,1,4,0
76,2021,Q1,48,7,1,1,0,0,5,0
76,2022,Q1,36,6,0,1,1,0,4,0
76,2023,Q1,24,2,2,0,0,0,0,0
76,2024,Q1,12,6,3,0,1,0,2,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
77,2013,Q1,144,2,0,0,2,0,0,0
77,2014,Q1,132,1,1,0,0,0,0,0
77,2016,Q1,108,1,0,0,0,0,1,0
77,2017,Q1,96,1,1,0,0,0,0,0
77,2018,Q1,84,1,0,0,0,0,1,0
77,2019,Q1,72,1,0,0,0,0,1,0
77,2021,Q1,48,4,2,0,0,0,2,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
783,2013,Q1,144,3,1,0,0,0,2,0
783,2014,Q1,132,5,1,1,0,0,3,0
783,2015,Q1,120,1,1,0,0,0,0,0
783,2016,Q1,108,1,1,0,0,0,0,0
783,2017,Q1,96,1,1,0,0,0,0,0
783,2018,Q1,84,1,0,0,0,0,1,0
783,2020,Q1,60,2,2,0,0,0,0,0
783,2021,Q1,48,1,1,0,0,0,0,0
783,2022,Q1,36,2,2,0,0,0,0,0
783,2023,Q1,24,1,1,0,0,0,0,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
784,2021,Q1,48,1,0,0,0,0,1,0
784,2022,Q1,36,1,0,0,0,0,1,0
784,2024,Q1,12,1,0,0,1,0,0,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
78,2012,Q1,156,2,0,0,0,0,2,0
78,2013,Q1,144,1,0,0,0,0,1,0
78,2016,Q1,108,7,2,0,2,0,3,0
78,2017,Q1,96,2,0,0,1,0,1,0
78,2018,Q1,84,6,1,1,1,1,2,0
78,2019,Q1,72,3,1,0,0,0,2,0
78,2020,Q1,60,1,0,0,0,0,1,0
78,2021,Q1,48,2,0,0,0,0,2,0
78,2022,Q1,36,3,1,0,2,0,0,0
78,2024,Q1,12,2,1,0,1,0,0,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
799,2014,Q1,132,1,1,0,0,0,0,0
799,2015,Q1,120,2,0,0,2,0,0,0
799,2016,Q1,108,2,0,0,1,0,1,0
799,2017,Q1,96,4,1,0,3,0,0,0
799,2018,Q1,84,4,1,0,2,0,1,0
799,2019,Q1,72,6,3,0,1,0,2,0
799,2020,Q1,60,4,2,1,1,0,0,0
799,2022,Q1,36,2,0,0,0,0,2,0
799,2023,Q1,24,1,1,0,0,0,0,0
799,2024,Q1,12,5,2,0,1,0,2,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
79,2011,Q1,168,1,0,0,1,0,0,0
79,2012,Q1,156,3,3,0,0,0,0,0
79,2014,Q1,132,3,1,0,2,0,0,0
79,2015,Q1,120,3,1,1,0,0,1,0
79,2016,Q1,108,6,1,0,3,0,2,0
79,2017,Q1,96,4,0,1,1,0,2,0
79,2019,Q1,72,1,1,0,0,0,0,0
79,2020,Q1,60,4,0,0,3,0,1,0
79,2021,Q1,48,2,1,0,0,0,1,0
79,2023,Q1,24,1,0,0,1,0,0,0
79,2024,Q1,12,2,0,0,1,0,1,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
7,2011,Q1,168,1,0,0,1,0,0,0
7,2012,Q1,156,1,0,1,0,0,0,0
7,2013,Q1,144,1,0,1,0,0,0,0
7,2014,Q1,132,4,1,1,0,0,2,0
7,2015,Q1,120,1,1,0,0,0,0,0
7,2016,Q1,108,1,1,0,0,0,0,0
7,2017,Q1,96,4,2,0,0,0,2,0
7,2018,Q1,84,2,1,0,1,0,0,0
7,2019,Q1,72,2,0,0,1,0,1,0
7,2020,Q1,60,1,0,0,1,0,0,0
7,2021,Q1,48,2,2,0,0,0,0,0
7,2023,Q1,24,2,1,0,0,0,1,0
7,2024,Q1,12,1,1,0,0,0,0,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
800,2011,Q1,168,3,1,1,1,0,0,0
800,2012,Q1,156,1,1,0,0,0,0,0
800,2013,Q1,144,2,1,1,0,0,0,0
800,2014,Q1,132,2,1,1,0,0,0,0
800,2015,Q1,120,5,2,0,2,0,1,0
800,2016,Q1,108,5,1,0,2,0,2,0
800,2017,Q1,96,3,3,0,0,0,0,0
800,2018,Q1,84,7,4,0,2,0,1,0
800,2019,Q1,72,1,0,0,0,0,1,0
800,2020,Q1,60,5,4,0,0,0,1,0
800,2021,Q1,48,2,1,1,0,0,0,0
800,2022,Q1,36,1,1,0,0,0,0,0
800,2023,Q1,24,2,2,0,0,0,0,0
800,2024,Q1,12,1,1,0,0,0,0,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
801,2013,Q1,144,1,0,0,0,0,1,0
801,2015,Q1,120,1,1,0,0,0,0,0
801,2016,Q1,108,1,0,0,1,0,0,0
801,2018,Q1,84,1,1,0,0,0,0,0
801,2019,Q1,72,1,0,1,0,0,0,0
801,2020,Q1,60,1,0,0,0,0,1,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
802,2012,Q1,156,1,1,0,0,0,0,0
802,2013,Q1,144,2,0,0,1,0,1,0
802,2014,Q1,132,1,0,0,1,0,0,0
802,2015,Q1,120,3,2,0,0,0,1,0
802,2016,Q1,108,6,4,0,1,0,1,0
802,2017,Q1,96,3,1,1,1,0,0,0
802,2018,Q1,84,4,2,2,0,0,0,0
802,2019,Q1,72,4,1,0,1,0,2,0
802,2020,Q1,60,4,3,0,0,0,1,0
802,2021,Q1,48,3,1,0,0,0,2,0
802,2022,Q1,36,2,0,0,0,0,2,0
802,2023,Q1,24,1,0,0,0,0,1,0
802,2024,Q1,12,1,0,0,0,0,1,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
803,2012,Q1,156,2,2,0,0,0,0,0
803,2013,Q1,144,8,0,1,2,0,5,0
803,2015,Q1,120,1,0,1,0,0,0,0
803,2016,Q1,108,3,0,1,2,0,0,0
803,2017,Q1,96,1,0,0,1,0,0,0
803,2019,Q1,72,4,1,0,3,0,0,0
803,2020,Q1,60,2,1,0,0,0,1,0
803,2022,Q1,36,3,0,0,2,0,1,0
803,2023,Q1,24,1,1,0,0,0,0,0
803,2024,Q1,12,3,0,0,3,0,0,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
805,2012,Q1,156,1,1,0,0,0,0,0
805,2021,Q1,48,1,0,0,0,0,1,0
805,2024,Q1,12,1,0,0,0,0,1,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
806,2012,Q1,156,1,1,0,0,0,0,0
806,2013,Q1,144,1,1,0,0,0,0,0
806,2016,Q1,108,3,0,0,0,0,3,0
806,2017,Q1,96,2,0,0,0,0,2,0
806,2021,Q1,48,1,1,0,0,0,0,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
809,2014,Q1,132,1,0,0,1,0,0,0
809,2016,Q1,108,1,0,0,0,0,1,0
809,2018,Q1,84,1,0,0,0,0,1,0
809,2019,Q1,72,1,0,0,0,0,1,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
80,2011,Q1,168,1,0,0,0,0,1,0
80,2017,Q1,96,2,1,1,0,0,0,0
80,2020,Q1,60,1,1,0,0,0,0,0
80,2021,Q1,48,1,1,0,0,0,0,0
80,2024,Q1,12,1,1,0,0,0,0,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
810,2013,Q1,144,2,0,0,0,0,2,0
810,2014,Q1,132,1,1,0,0,0,0,0
810,2018,Q1,84,3,1,0,2,0,0,0
810,2019,Q1,72,1,0,0,0,0,1,0
810,2020,Q1,60,2,1,0,1,0,0,0
810,2021,Q1,48,1,0,0,0,0,1,0
810,2022,Q1,36,3,1,0,2,0,0,0
810,2023,Q1,24,4,3,0,1,0,0,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
811,2013,Q1,144,1,0,0,1,0,0,0
811,2015,Q1,120,2,0,0,0,0,2,0
811,2016,Q1,108,1,0,0,0,0,1,0
811,2021,Q1,48,1,0,0,0,0,1,0
811,2023,Q1,24,2,1,0,0,0,1,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
813,2012,Q1,156,2,0,0,0,1,1,0
813,2013,Q1,144,1,0,0,0,0,1,0
813,2015,Q1,120,1,1,0,0,0,0,0
813,2018,Q1,84,1,0,0,0,0,1,0
813,2023,Q1,24,1,1,0,0,0,0,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
814,2016,Q1,108,2,1,0,1,0,0,0
814,2018,Q1,84,1,0,0,1,0,0,0
814,2021,Q1,48,1,0,0,0,0,1,0
814,2024,Q1,12,1,1,0,0,0,0,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
816,2017,Q1,96,2,1,0,1,0,0,0
816,2019,Q1,72,4,1,0,1,0,2,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
81,2013,Q1,144,1,0,0,1,0,0,0
81,2014,Q1,132,1,0,1,0,0,0,0
81,2016,Q1,108,1,1,0,0,0,0,0
81,2018,Q1,84,2,0,0,1,1,0,0
81,2019,Q1,72,1,0,1,0,0,0,0
81,2021,Q1,48,2,1,0,0,0,1,0
81,2022,Q1,36,1,0,0,1,0,0,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
820,2012,Q1,156,1,0,0,0,0,1,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
821,2019,Q1,72,1,0,0,1,0,0,0
821,2023,Q1,24,1,1,0,0,0,0,0
821,2024,Q1,12,1,0,0,1,0,0,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
823,2013,Q1,144,1,0,0,1,0,0,0
823,2014,Q1,132,4,1,0,0,0,3,0
823,2015,Q1,120,1,0,0,1,0,0,0
823,2019,Q1,72,1,0,0,0,0,1,0
823,2020,Q1,60,1,0,0,0,0,1,0
823,2022,Q1,36,1,0,0,0,0,1,0
823,2023,Q1,24,1,1,0,0,0,0,0
823,2024,Q1,12,1,0,0,0,0,1,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
824,2019,Q1,72,1,0,0,1,0,0,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
825,2012,Q1,156,2,2,0,0,0,0,0
825,2015,Q1,120,1,1,0,0,0,0,0
825,2024,Q1,12,1,1,0,0,0,0,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
826,2015,Q1,120,1,0,0,0,0,1,0
826,2016,Q1,108,1,0,0,0,0,1,0
826,2017,Q1,96,1,1,0,0,0,0,0
826,2023,Q1,24,3,2,0,1,0,0,0
826,2024,Q1,12,1,0,0,0,0,1,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
82,2012,Q1,156,1,0,1,0,0,0,0
82,2014,Q1,132,3,0,0,1,0,2,0
82,2015,Q1,120,1,0,0,0,0,1,0
82,2016,Q1,108,3,0,1,1,0,1,0
82,2017,Q1,96,2,0,0,0,0,2,0
82,2018,Q1,84,2,0,1,1,0,0,0
82,2020,Q1,60,3,0,0,2,0,1,0
site_id,Year,Quarter,Interval,Total Registered,Total Alive,Patient Died,Total Defaulted,Treatment Stopped,Patient transferred out,Unknown
830,2012,Q1,156,4,1,0,0,0,3,0
830,2016,Q1,108,1,0,0,0,1,0,0
830,2017,Q1,96,1,0,0,0,0,1,0
830,2018,Q1,84,2,2,0,0,0,0,0
830,2019,Q1,72,2,0,0,0,0,2,0
830,2022,Q1,36,1,1,0,0,0,0,0
830,2023,Q1,24,1,1,0,0,0,0,0
