Facility Name,indicator_number,site_id,Indicator Name,newly_reg_in_quarter,cumulative_ever_reg,reporting_period
Thomasi Health Centre,94,664,Adherence - Unknown (not circled) (as of the last visit before end of quarter),,8.0,Q1 2025
Facility Name,indicator_number,site_id,Indicator Name,newly_reg_in_quarter,cumulative_ever_reg,reporting_period
Thondwe Dispensary,25,665,total_registered,42.0,4350.0,Q1 2025
Thondwe Dispensary,26,665,FT_patients_initiated - Male,6.0,1064.0,Q1 2025
Thondwe Dispensary,27,665,FT_patients_initiated - Female Non-pregnant,15.0,1486.0,Q1 2025
Thondwe Dispensary,28,665,FT_patients_initiated - Female Pregnant,1.0,87.0,Q1 2025
Thondwe Dispensary,31,665,Re_patients_reinitiated_on_ART,0.0,87.0,Q1 2025
Thondwe Dispensary,32,665,TI_patients_transfered_in_on_ART,20.0,1626.0,Q1 2025
Thondwe Dispensary,33,665,Male (all ages),11.0,1642.0,Q1 2025
Thondwe Dispensary,34,665,Non-pregnant Females (all ages),29.0,2036.0,Q1 2025
Thondwe Dispensary,35,665,Pregnant Females (all ages),2.0,672.0,Q1 2025
Thondwe Dispensary,333435,665,Without gender (all ages),0.0,0.0,Q1 2025
Thondwe Dispensary,36,665,Children below 24m at ART initiation,2.0,78.0,Q1 2025
Thondwe Dispensary,37,665,Children 24m - 14 yrs at ART initiation,1.0,284.0,Q1 2025
Thondwe Dispensary,38,665,Adults 15 years+ at ART initiation,39.0,3988.0,Q1 2025
Thondwe Dispensary,39,665,Pres.Sev.HIV disease age < 12m,0.0,0.0,Q1 2025
Thondwe Dispensary,40,665,PCR Infants < 12 mths PCR,0.0,0.0,Q1 2025
Thondwe Dispensary,41,665,U5 Children 12 - 59 mths,1.0,31.0,Q1 2025
Thondwe Dispensary,42,665,Pregnant women,1.0,173.0,Q1 2025
Thondwe Dispensary,43,665,Breastfeeding mothers,2.0,115.0,Q1 2025
Thondwe Dispensary,44,665,CD4 below threshold,2.0,1349.0,Q1 2025
Thondwe Dispensary,45,665,Asymptomatic / mild,25.0,1669.0,Q1 2025
Thondwe Dispensary,46,665,WHO Stage 3,8.0,755.0,Q1 2025
Thondwe Dispensary,47,665,WHO Stage 4,3.0,258.0,Q1 2025
Thondwe Dispensary,48,665,Unknown / reason outside guidelines,0.0,0.0,Q1 2025
Thondwe Dispensary,49,665,Never TB / TB over 2 years ago,42.0,4225.0,Q1 2025
Thondwe Dispensary,50,665,TB within the last 2 years,0.0,70.0,Q1 2025
Thondwe Dispensary,51,665,Current episode of TB,0.0,55.0,Q1 2025
Thondwe Dispensary,52,665,Kaposis Sarcoma,0.0,18.0,Q1 2025
Thondwe Dispensary,53,665,Total alive and on ART,,2144.0,Q1 2025
Thondwe Dispensary,54,665,M1 Died within the 1st month after ART initiation,,33.0,Q1 2025
Thondwe Dispensary,55,665,M2 Died within the 2nd month after ART initiation,,23.0,Q1 2025
Thondwe Dispensary,56,665,M3 Died within the 3rd month after ART initiation,,19.0,Q1 2025
Thondwe Dispensary,57,665,M4+ Died after the end of the 3rd month after ART initiation,,292.0,Q1 2025
Thondwe Dispensary,58,665,Died total,,367.0,Q1 2025
Thondwe Dispensary,59,665,Defaulted (more than 2 months overdue after expected to have run out of ARVs),,507.0,Q1 2025
Thondwe Dispensary,60,665,"Stopped taking ARVs (clinician or patient own decision, last known alive)",,22.0,Q1 2025
Thondwe Dispensary,61,665,Transferred Out,,1310.0,Q1 2025
Thondwe Dispensary,64,665,Regimen 0P,,0.0,Q1 2025
Thondwe Dispensary,64,665,Regimen 0A,,0.0,Q1 2025
Thondwe Dispensary,65,665,Regimen 2P,,0.0,Q1 2025
Thondwe Dispensary,65,665,Regimen 2A,,0.0,Q1 2025
Thondwe Dispensary,66,665,Regimen 4PP,,0.0,Q1 2025
Thondwe Dispensary,66,665,Regimen 4PA,,0.0,Q1 2025
Thondwe Dispensary,66,665,Regimen 4A,,0.0,Q1 2025
Thondwe Dispensary,67,665,Regimen 5A,,0.0,Q1 2025
Thondwe Dispensary,68,665,Regimen 6A,,0.0,Q1 2025
Thondwe Dispensary,69,665,Regimen 7A,,0.0,Q1 2025
Thondwe Dispensary,70,665,Regimen 8A,,0.0,Q1 2025
Thondwe Dispensary,71,665,Regimen 9PP,,0.0,Q1 2025
Thondwe Dispensary,71,665,Regimen 9PA,,0.0,Q1 2025
Thondwe Dispensary,71,665,Regimen 9A,,0.0,Q1 2025
Thondwe Dispensary,72,665,Regimen 10A,,0.0,Q1 2025
Thondwe Dispensary,73,665,Regimen 11PP,,0.0,Q1 2025
Thondwe Dispensary,73,665,Regimen 11PA,,0.0,Q1 2025
Thondwe Dispensary,73,665,Regimen 11A,,0.0,Q1 2025
Thondwe Dispensary,74,665,Regimen 12PP,,0.0,Q1 2025
Thondwe Dispensary,74,665,Regimen 12PA,,0.0,Q1 2025
Thondwe Dispensary,74,665,Regimen 12A,,0.0,Q1 2025
Thondwe Dispensary,75,665,Regimen 13A,,2095.0,Q1 2025
Thondwe Dispensary,76,665,Regimen 14PP,,0.0,Q1 2025
Thondwe Dispensary,76,665,Regimen 14PA,,0.0,Q1 2025
Thondwe Dispensary,76,665,Regimen 14A,,7.0,Q1 2025
Thondwe Dispensary,77,665,Regimen 15PP,,15.0,Q1 2025
Thondwe Dispensary,77,665,Regimen 15PA,,15.0,Q1 2025
Thondwe Dispensary,77,665,Regimen 15A,,11.0,Q1 2025
Thondwe Dispensary,78,665,Regimen 16A,,0.0,Q1 2025
Thondwe Dispensary,78,665,Regimen 16P,,0.0,Q1 2025
Thondwe Dispensary,79,665,Regimen 17PP,,0.0,Q1 2025
Thondwe Dispensary,79,665,Regimen 17PA,,0.0,Q1 2025
Thondwe Dispensary,79,665,Regimen 17A,,0.0,Q1 2025
Thondwe Dispensary,80,665,Other (paed./adult),,1.0,Q1 2025
Thondwe Dispensary,81,665,Pregnant (as of the last visit before end of quarter),,45.0,Q1 2025
Thondwe Dispensary,82,665,Breastfeeding (as of the last visit before end of quarter),,36.0,Q1 2025
Thondwe Dispensary,83,665,All others (not circled) (as of the last visit before end of quarter),,2063.0,Q1 2025
Thondwe Dispensary,84,665,TB not suspected (as of the last visit before end of quarter),,2110.0,Q1 2025
Thondwe Dispensary,85,665,TB suspected (as of the last visit before end of quarter),,30.0,Q1 2025
Thondwe Dispensary,87,665,"TB conf., on Rx (as of the last visit before end of quarter)",,2.0,Q1 2025
Thondwe Dispensary,88,665,TB - Unknown (not circled) (as of the last visit before end of quarter),,2.0,Q1 2025
Thondwe Dispensary,89,665,Side effects - None (as of the last visit before end of quarter),,2105.0,Q1 2025
Thondwe Dispensary,90,665,Side effects - Any side effects (as of the last visit before end of quarter),,3.0,Q1 2025
Thondwe Dispensary,91,665,Side effects - Unknown (not circled) (as of the last visit before end of quarter),,36.0,Q1 2025
Thondwe Dispensary,92,665,Adherence:  0 - 3 doses missed (as of the last visit before end of quarter),,1146.0,Q1 2025
Thondwe Dispensary,93,665,Adherence:  4+ doses missed (as of the last visit before end of quarter),,965.0,Q1 2025
Thondwe Dispensary,94,665,Adherence - Unknown (not circled) (as of the last visit before end of quarter),,33.0,Q1 2025
Thondwe Dispensary,97,665,PIFP: Approx. % of women who received Depo at ART in the last quarter,,48.0,Q1 2025
Thondwe Dispensary,98,665,BP screen: Approx. % of adult ART patients with BP recorded at least once this year,,18.0,Q1 2025
Thondwe Dispensary,96,665,IPT: Approx. % of patients retained in ART who are currently on IPT,,1.0,Q1 2025
Thondwe Dispensary,96,665,CPT: Approx. % of patients retained in ART who are currently on CPT,,63.0,Q1 2025
Facility Name,indicator_number,site_id,Indicator Name,newly_reg_in_quarter,cumulative_ever_reg,reporting_period
Thonje Health Centre,25,666,total_registered,13.0,729.0,Q1 2025
Thonje Health Centre,26,666,FT_patients_initiated - Male,5.0,179.0,Q1 2025
Thonje Health Centre,27,666,FT_patients_initiated - Female Non-pregnant,4.0,233.0,Q1 2025
Thonje Health Centre,28,666,FT_patients_initiated - Female Pregnant,1.0,61.0,Q1 2025
Thonje Health Centre,31,666,Re_patients_reinitiated_on_ART,0.0,2.0,Q1 2025
Thonje Health Centre,32,666,TI_patients_transfered_in_on_ART,3.0,254.0,Q1 2025
Thonje Health Centre,33,666,Male (all ages),7.0,278.0,Q1 2025
Thonje Health Centre,34,666,Non-pregnant Females (all ages),5.0,373.0,Q1 2025
Thonje Health Centre,35,666,Pregnant Females (all ages),1.0,78.0,Q1 2025
Thonje Health Centre,333435,666,Without gender (all ages),0.0,0.0,Q1 2025
Thonje Health Centre,36,666,Children below 24m at ART initiation,0.0,16.0,Q1 2025
Thonje Health Centre,37,666,Children 24m - 14 yrs at ART initiation,0.0,29.0,Q1 2025
Thonje Health Centre,38,666,Adults 15 years+ at ART initiation,13.0,684.0,Q1 2025
Thonje Health Centre,39,666,Pres.Sev.HIV disease age < 12m,0.0,3.0,Q1 2025
Thonje Health Centre,40,666,PCR Infants < 12 mths PCR,0.0,2.0,Q1 2025
Thonje Health Centre,41,666,U5 Children 12 - 59 mths,0.0,16.0,Q1 2025
Thonje Health Centre,42,666,Pregnant women,1.0,98.0,Q1 2025
Thonje Health Centre,43,666,Breastfeeding mothers,0.0,31.0,Q1 2025
Thonje Health Centre,44,666,CD4 below threshold,0.0,120.0,Q1 2025
Thonje Health Centre,45,666,Asymptomatic / mild,12.0,282.0,Q1 2025
Thonje Health Centre,46,666,WHO Stage 3,0.0,148.0,Q1 2025
Thonje Health Centre,47,666,WHO Stage 4,0.0,24.0,Q1 2025
Thonje Health Centre,48,666,Unknown / reason outside guidelines,0.0,5.0,Q1 2025
Thonje Health Centre,49,666,Never TB / TB over 2 years ago,13.0,727.0,Q1 2025
Thonje Health Centre,50,666,TB within the last 2 years,0.0,0.0,Q1 2025
Thonje Health Centre,51,666,Current episode of TB,0.0,2.0,Q1 2025
Thonje Health Centre,52,666,Kaposis Sarcoma,0.0,3.0,Q1 2025
Thonje Health Centre,53,666,Total alive and on ART,,308.0,Q1 2025
Thonje Health Centre,54,666,M1 Died within the 1st month after ART initiation,,6.0,Q1 2025
Thonje Health Centre,55,666,M2 Died within the 2nd month after ART initiation,,7.0,Q1 2025
Thonje Health Centre,56,666,M3 Died within the 3rd month after ART initiation,,3.0,Q1 2025
Thonje Health Centre,57,666,M4+ Died after the end of the 3rd month after ART initiation,,34.0,Q1 2025
Thonje Health Centre,58,666,Died total,,50.0,Q1 2025
Thonje Health Centre,59,666,Defaulted (more than 2 months overdue after expected to have run out of ARVs),,140.0,Q1 2025
Thonje Health Centre,60,666,"Stopped taking ARVs (clinician or patient own decision, last known alive)",,1.0,Q1 2025
Thonje Health Centre,61,666,Transferred Out,,230.0,Q1 2025
Thonje Health Centre,64,666,Regimen 0P,,0.0,Q1 2025
Thonje Health Centre,64,666,Regimen 0A,,0.0,Q1 2025
Thonje Health Centre,65,666,Regimen 2P,,0.0,Q1 2025
Thonje Health Centre,65,666,Regimen 2A,,0.0,Q1 2025
Thonje Health Centre,66,666,Regimen 4PP,,0.0,Q1 2025
Thonje Health Centre,66,666,Regimen 4PA,,0.0,Q1 2025
Thonje Health Centre,66,666,Regimen 4A,,0.0,Q1 2025
Thonje Health Centre,67,666,Regimen 5A,,0.0,Q1 2025
Thonje Health Centre,68,666,Regimen 6A,,0.0,Q1 2025
Thonje Health Centre,69,666,Regimen 7A,,0.0,Q1 2025
Thonje Health Centre,70,666,Regimen 8A,,0.0,Q1 2025
Thonje Health Centre,71,666,Regimen 9PP,,0.0,Q1 2025
Thonje Health Centre,71,666,Regimen 9PA,,0.0,Q1 2025
Thonje Health Centre,71,666,Regimen 9A,,0.0,Q1 2025
Thonje Health Centre,72,666,Regimen 10A,,0.0,Q1 2025
Thonje Health Centre,73,666,Regimen 11PP,,0.0,Q1 2025
Thonje Health Centre,73,666,Regimen 11PA,,0.0,Q1 2025
Thonje Health Centre,73,666,Regimen 11A,,0.0,Q1 2025
Thonje Health Centre,74,666,Regimen 12PP,,0.0,Q1 2025
Thonje Health Centre,74,666,Regimen 12PA,,0.0,Q1 2025
Thonje Health Centre,74,666,Regimen 12A,,0.0,Q1 2025
Thonje Health Centre,75,666,Regimen 13A,,303.0,Q1 2025
Thonje Health Centre,76,666,Regimen 14PP,,0.0,Q1 2025
Thonje Health Centre,76,666,Regimen 14PA,,0.0,Q1 2025
Thonje Health Centre,76,666,Regimen 14A,,0.0,Q1 2025
Thonje Health Centre,77,666,Regimen 15PP,,1.0,Q1 2025
Thonje Health Centre,77,666,Regimen 15PA,,1.0,Q1 2025
Thonje Health Centre,77,666,Regimen 15A,,3.0,Q1 2025
Thonje Health Centre,78,666,Regimen 16A,,0.0,Q1 2025
Thonje Health Centre,78,666,Regimen 16P,,0.0,Q1 2025
Thonje Health Centre,79,666,Regimen 17PP,,0.0,Q1 2025
Thonje Health Centre,79,666,Regimen 17PA,,0.0,Q1 2025
Thonje Health Centre,79,666,Regimen 17A,,0.0,Q1 2025
Thonje Health Centre,80,666,Other (paed./adult),,0.0,Q1 2025
Thonje Health Centre,81,666,Pregnant (as of the last visit before end of quarter),,1.0,Q1 2025
Thonje Health Centre,82,666,Breastfeeding (as of the last visit before end of quarter),,1.0,Q1 2025
Thonje Health Centre,83,666,All others (not circled) (as of the last visit before end of quarter),,306.0,Q1 2025
Thonje Health Centre,84,666,TB not suspected (as of the last visit before end of quarter),,308.0,Q1 2025
Thonje Health Centre,88,666,TB - Unknown (not circled) (as of the last visit before end of quarter),,0.0,Q1 2025
Thonje Health Centre,89,666,Side effects - None (as of the last visit before end of quarter),,300.0,Q1 2025
Thonje Health Centre,91,666,Side effects - Unknown (not circled) (as of the last visit before end of quarter),,8.0,Q1 2025
Thonje Health Centre,92,666,Adherence:  0 - 3 doses missed (as of the last visit before end of quarter),,116.0,Q1 2025
Thonje Health Centre,93,666,Adherence:  4+ doses missed (as of the last visit before end of quarter),,184.0,Q1 2025
Thonje Health Centre,94,666,Adherence - Unknown (not circled) (as of the last visit before end of quarter),,8.0,Q1 2025
Facility Name,indicator_number,site_id,Indicator Name,newly_reg_in_quarter,cumulative_ever_reg,reporting_period
Thuchila Health Centre,25,667,total_registered,45.0,6349.0,Q1 2025
Thuchila Health Centre,26,667,FT_patients_initiated - Male,11.0,1555.0,Q1 2025
Thuchila Health Centre,27,667,FT_patients_initiated - Female Non-pregnant,12.0,2662.0,Q1 2025
Thuchila Health Centre,28,667,FT_patients_initiated - Female Pregnant,3.0,604.0,Q1 2025
Thuchila Health Centre,31,667,Re_patients_reinitiated_on_ART,8.0,71.0,Q1 2025
Thuchila Health Centre,32,667,TI_patients_transfered_in_on_ART,11.0,1457.0,Q1 2025
Thuchila Health Centre,33,667,Male (all ages),20.0,2025.0,Q1 2025
Thuchila Health Centre,34,667,Non-pregnant Females (all ages),21.0,3058.0,Q1 2025
Thuchila Health Centre,35,667,Pregnant Females (all ages),4.0,1266.0,Q1 2025
Thuchila Health Centre,333435,667,Without gender (all ages),0.0,0.0,Q1 2025
Thuchila Health Centre,36,667,Children below 24m at ART initiation,1.0,134.0,Q1 2025
Thuchila Health Centre,37,667,Children 24m - 14 yrs at ART initiation,4.0,410.0,Q1 2025
Thuchila Health Centre,38,667,Adults 15 years+ at ART initiation,40.0,5805.0,Q1 2025
Thuchila Health Centre,39,667,Pres.Sev.HIV disease age < 12m,0.0,20.0,Q1 2025
Thuchila Health Centre,40,667,PCR Infants < 12 mths PCR,0.0,28.0,Q1 2025
Thuchila Health Centre,41,667,U5 Children 12 - 59 mths,1.0,1144.0,Q1 2025
Thuchila Health Centre,42,667,Pregnant women,6.0,804.0,Q1 2025
Thuchila Health Centre,43,667,Breastfeeding mothers,2.0,212.0,Q1 2025
Thuchila Health Centre,44,667,CD4 below threshold,1.0,251.0,Q1 2025
Thuchila Health Centre,45,667,Asymptomatic / mild,25.0,2728.0,Q1 2025
Thuchila Health Centre,46,667,WHO Stage 3,9.0,1073.0,Q1 2025
Thuchila Health Centre,47,667,WHO Stage 4,1.0,67.0,Q1 2025
Thuchila Health Centre,48,667,Unknown / reason outside guidelines,0.0,22.0,Q1 2025
Thuchila Health Centre,49,667,Never TB / TB over 2 years ago,45.0,6296.0,Q1 2025
Thuchila Health Centre,50,667,TB within the last 2 years,0.0,5.0,Q1 2025
Thuchila Health Centre,51,667,Current episode of TB,0.0,48.0,Q1 2025
Thuchila Health Centre,52,667,Kaposis Sarcoma,0.0,13.0,Q1 2025
Thuchila Health Centre,53,667,Total alive and on ART,,3390.0,Q1 2025
Thuchila Health Centre,54,667,M1 Died within the 1st month after ART initiation,,50.0,Q1 2025
Thuchila Health Centre,55,667,M2 Died within the 2nd month after ART initiation,,34.0,Q1 2025
Thuchila Health Centre,56,667,M3 Died within the 3rd month after ART initiation,,24.0,Q1 2025
Thuchila Health Centre,57,667,M4+ Died after the end of the 3rd month after ART initiation,,264.0,Q1 2025
Thuchila Health Centre,58,667,Died total,,372.0,Q1 2025
Thuchila Health Centre,59,667,Defaulted (more than 2 months overdue after expected to have run out of ARVs),,1711.0,Q1 2025
Thuchila Health Centre,60,667,"Stopped taking ARVs (clinician or patient own decision, last known alive)",,11.0,Q1 2025
Thuchila Health Centre,61,667,Transferred Out,,865.0,Q1 2025
Thuchila Health Centre,64,667,Regimen 0P,,0.0,Q1 2025
Thuchila Health Centre,64,667,Regimen 0A,,0.0,Q1 2025
Thuchila Health Centre,65,667,Regimen 2P,,0.0,Q1 2025
Thuchila Health Centre,65,667,Regimen 2A,,0.0,Q1 2025
Thuchila Health Centre,66,667,Regimen 4PP,,0.0,Q1 2025
Thuchila Health Centre,66,667,Regimen 4PA,,0.0,Q1 2025
Thuchila Health Centre,66,667,Regimen 4A,,0.0,Q1 2025
Thuchila Health Centre,67,667,Regimen 5A,,2.0,Q1 2025
Thuchila Health Centre,68,667,Regimen 6A,,0.0,Q1 2025
Thuchila Health Centre,69,667,Regimen 7A,,0.0,Q1 2025
Thuchila Health Centre,70,667,Regimen 8A,,0.0,Q1 2025
Thuchila Health Centre,71,667,Regimen 9PP,,0.0,Q1 2025
Thuchila Health Centre,71,667,Regimen 9PA,,0.0,Q1 2025
Thuchila Health Centre,71,667,Regimen 9A,,0.0,Q1 2025
Thuchila Health Centre,72,667,Regimen 10A,,0.0,Q1 2025
Thuchila Health Centre,73,667,Regimen 11PP,,0.0,Q1 2025
Thuchila Health Centre,73,667,Regimen 11PA,,0.0,Q1 2025
Thuchila Health Centre,73,667,Regimen 11A,,0.0,Q1 2025
Thuchila Health Centre,74,667,Regimen 12PP,,0.0,Q1 2025
Thuchila Health Centre,74,667,Regimen 12PA,,0.0,Q1 2025
Thuchila Health Centre,74,667,Regimen 12A,,0.0,Q1 2025
Thuchila Health Centre,75,667,Regimen 13A,,3254.0,Q1 2025
Thuchila Health Centre,76,667,Regimen 14PP,,0.0,Q1 2025
Thuchila Health Centre,76,667,Regimen 14PA,,0.0,Q1 2025
Thuchila Health Centre,76,667,Regimen 14A,,17.0,Q1 2025
Thuchila Health Centre,77,667,Regimen 15PP,,33.0,Q1 2025
Thuchila Health Centre,77,667,Regimen 15PA,,36.0,Q1 2025
Thuchila Health Centre,77,667,Regimen 15A,,48.0,Q1 2025
Thuchila Health Centre,78,667,Regimen 16A,,0.0,Q1 2025
Thuchila Health Centre,78,667,Regimen 16P,,0.0,Q1 2025
Thuchila Health Centre,79,667,Regimen 17PP,,0.0,Q1 2025
Thuchila Health Centre,79,667,Regimen 17PA,,0.0,Q1 2025
Thuchila Health Centre,79,667,Regimen 17A,,0.0,Q1 2025
Thuchila Health Centre,80,667,Other (paed./adult),,0.0,Q1 2025
Thuchila Health Centre,81,667,Pregnant (as of the last visit before end of quarter),,60.0,Q1 2025
Thuchila Health Centre,82,667,Breastfeeding (as of the last visit before end of quarter),,235.0,Q1 2025
Thuchila Health Centre,83,667,All others (not circled) (as of the last visit before end of quarter),,3095.0,Q1 2025
Thuchila Health Centre,84,667,TB not suspected (as of the last visit before end of quarter),,3333.0,Q1 2025
Thuchila Health Centre,85,667,TB suspected (as of the last visit before end of quarter),,43.0,Q1 2025
Thuchila Health Centre,87,667,"TB conf., on Rx (as of the last visit before end of quarter)",,10.0,Q1 2025
Thuchila Health Centre,88,667,TB - Unknown (not circled) (as of the last visit before end of quarter),,4.0,Q1 2025
Thuchila Health Centre,89,667,Side effects - None (as of the last visit before end of quarter),,3342.0,Q1 2025
Thuchila Health Centre,90,667,Side effects - Any side effects (as of the last visit before end of quarter),,1.0,Q1 2025
Thuchila Health Centre,91,667,Side effects - Unknown (not circled) (as of the last visit before end of quarter),,47.0,Q1 2025
Thuchila Health Centre,92,667,Adherence:  0 - 3 doses missed (as of the last visit before end of quarter),,1873.0,Q1 2025
Thuchila Health Centre,93,667,Adherence:  4+ doses missed (as of the last visit before end of quarter),,1487.0,Q1 2025
Thuchila Health Centre,94,667,Adherence - Unknown (not circled) (as of the last visit before end of quarter),,30.0,Q1 2025
Thuchila Health Centre,97,667,PIFP: Approx. % of women who received Depo at ART in the last quarter,,24.0,Q1 2025
Thuchila Health Centre,98,667,BP screen: Approx. % of adult ART patients with BP recorded at least once this year,,12.0,Q1 2025
Thuchila Health Centre,96,667,IPT: Approx. % of patients retained in ART who are currently on IPT,,1.0,Q1 2025
Thuchila Health Centre,96,667,CPT: Approx. % of patients retained in ART who are currently on CPT,,53.0,Q1 2025
Facility Name,indicator_number,site_id,Indicator Name,newly_reg_in_quarter,cumulative_ever_reg,reporting_period
Thunduwike Health Centre,25,668,total_registered,83.0,2679.0,Q1 2025
Thunduwike Health Centre,26,668,FT_patients_initiated - Male,7.0,725.0,Q1 2025
Thunduwike Health Centre,27,668,FT_patients_initiated - Female Non-pregnant,7.0,875.0,Q1 2025
Thunduwike Health Centre,28,668,FT_patients_initiated - Female Pregnant,2.0,146.0,Q1 2025
Thunduwike Health Centre,31,668,Re_patients_reinitiated_on_ART,0.0,9.0,Q1 2025
Thunduwike Health Centre,32,668,TI_patients_transfered_in_on_ART,67.0,924.0,Q1 2025
Thunduwike Health Centre,33,668,Male (all ages),36.0,1077.0,Q1 2025
Thunduwike Health Centre,34,668,Non-pregnant Females (all ages),45.0,1324.0,Q1 2025
