2025-06-27T22:53:35.019391433Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    | 22:53:35.019 [debug] QUERY OK db=0.1ms
2025-06-27T22:53:35.019405341Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    | commit []
2025-06-27T22:53:35.019407498Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    | 22:53:35.019 [debug] HANDLED claim INCOMING ON worker:queue (LightningWeb.WorkerChannel) in 1ms
2025-06-27T22:53:35.019409520Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    |   Parameters: %{"demand" => 1, "worker_name" => nil}
2025-06-27T22:53:35.060585265Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    | 22:53:35.060 request_id=GE0IK_hZgeV4t-MAAChh [info] GET /health_check
2025-06-27T22:53:35.060770349Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    | 22:53:35.060 request_id=GE0IK_hZgeV4t-MAAChh [debug] Processing with LightningWeb.HealthCheck
2025-06-27T22:53:35.060784966Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    |   Parameters: %{}
2025-06-27T22:53:35.060787085Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    |   Pipelines: []
2025-06-27T22:53:35.060788631Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    | 22:53:35.060 request_id=GE0IK_hZgeV4t-MAAChh [info] Sent 200 in 185µs
2025-06-27T22:53:45.022326863Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    | 22:53:45.021 [debug] QUERY OK db=0.3ms idle=1393.6ms
2025-06-27T22:53:45.022345716Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    | begin []
2025-06-27T22:53:45.022880367Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    | 22:53:45.022 [debug] QUERY OK source="runs" db=0.2ms
2025-06-27T22:53:45.022895098Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    | WITH "subset" AS (WITH "in_progress_window" AS (SELECT ssr0."id" AS "id", ssr0."state" AS "state", row_number() OVER "row_number" AS "row_number", ssp3."id" AS "project_id", ssw2."concurrency" AS "concurrency", ssr0."inserted_at" AS "inserted_at" FROM "public"."runs" AS ssr0 INNER JOIN "public"."work_orders" AS ssw1 ON ssw1."id" = ssr0."work_order_id" INNER JOIN "public"."workflows" AS ssw2 ON ssw2."id" = ssw1."workflow_id" INNER JOIN "public"."projects" AS ssp3 ON ssp3."id" = ssw2."project_id" WHERE (ssr0."state" IN ('available','claimed','started')) WINDOW "row_number" AS (PARTITION BY ssw2."id" ORDER BY ssr0."inserted_at")) SELECT sr0."id" AS "id" FROM "public"."runs" AS sr0 INNER JOIN "in_progress_window" AS sf1 ON sr0."id" = sf1."id" WHERE (((sf1."concurrency" IS NULL) OR (sf1."row_number" <= sf1."concurrency")) AND (sf1."state" = 'available')) AND (sr0."state" = 'available') ORDER BY sr0."priority", sr0."inserted_at" LIMIT $1 FOR UPDATE SKIP LOCKED) UPDATE "public"."runs" AS r0 SET "state" = $2, "claimed_at" = $3 FROM "subset" AS f1 WHERE (r0."id" = f1."id") RETURNING r0."id", r0."work_order_id", r0."starting_job_id", r0."starting_trigger_id", r0."created_by_id", r0."dataclip_id", r0."snapshot_id", r0."options", r0."state", r0."error_type", r0."claimed_at", r0."started_at", r0."finished_at", r0."priority", r0."inserted_at" [1, :claimed, ~U[2025-06-27 22:53:45.021187Z]]
2025-06-27T22:53:45.023417127Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    | 22:53:45.023 [debug] QUERY OK db=0.2ms
2025-06-27T22:53:45.023426512Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    | commit []
2025-06-27T22:53:45.023428174Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    | 22:53:45.023 [debug] HANDLED claim INCOMING ON worker:queue (LightningWeb.WorkerChannel) in 1ms
2025-06-27T22:53:45.023429708Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    |   Parameters: %{"demand" => 1, "worker_name" => nil}
2025-06-27T22:53:45.098358247Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    | 22:53:45.098 request_id=GE0ILk6ng1fJJw8AACih [info] GET /health_check
2025-06-27T22:53:45.098433656Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    | 22:53:45.098 request_id=GE0ILk6ng1fJJw8AACih [debug] Processing with LightningWeb.HealthCheck
2025-06-27T22:53:45.098438613Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    |   Parameters: %{}
2025-06-27T22:53:45.098440631Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    |   Pipelines: []
2025-06-27T22:53:45.098470196Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    | 22:53:45.098 request_id=GE0ILk6ng1fJJw8AACih [info] Sent 200 in 218µs
2025-06-27T22:53:55.033515851Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    | 22:53:55.033 [debug] QUERY OK db=0.2ms idle=1405.0ms
2025-06-27T22:53:55.033535707Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    | begin []
2025-06-27T22:53:55.034092026Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    | 22:53:55.033 [debug] QUERY OK source="runs" db=0.3ms
2025-06-27T22:53:55.034105017Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    | WITH "subset" AS (WITH "in_progress_window" AS (SELECT ssr0."id" AS "id", ssr0."state" AS "state", row_number() OVER "row_number" AS "row_number", ssp3."id" AS "project_id", ssw2."concurrency" AS "concurrency", ssr0."inserted_at" AS "inserted_at" FROM "public"."runs" AS ssr0 INNER JOIN "public"."work_orders" AS ssw1 ON ssw1."id" = ssr0."work_order_id" INNER JOIN "public"."workflows" AS ssw2 ON ssw2."id" = ssw1."workflow_id" INNER JOIN "public"."projects" AS ssp3 ON ssp3."id" = ssw2."project_id" WHERE (ssr0."state" IN ('available','claimed','started')) WINDOW "row_number" AS (PARTITION BY ssw2."id" ORDER BY ssr0."inserted_at")) SELECT sr0."id" AS "id" FROM "public"."runs" AS sr0 INNER JOIN "in_progress_window" AS sf1 ON sr0."id" = sf1."id" WHERE (((sf1."concurrency" IS NULL) OR (sf1."row_number" <= sf1."concurrency")) AND (sf1."state" = 'available')) AND (sr0."state" = 'available') ORDER BY sr0."priority", sr0."inserted_at" LIMIT $1 FOR UPDATE SKIP LOCKED) UPDATE "public"."runs" AS r0 SET "state" = $2, "claimed_at" = $3 FROM "subset" AS f1 WHERE (r0."id" = f1."id") RETURNING r0."id", r0."work_order_id", r0."starting_job_id", r0."starting_trigger_id", r0."created_by_id", r0."dataclip_id", r0."snapshot_id", r0."options", r0."state", r0."error_type", r0."claimed_at", r0."started_at", r0."finished_at", r0."priority", r0."inserted_at" [1, :claimed, ~U[2025-06-27 22:53:55.032592Z]]
2025-06-27T22:53:55.034529784Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    | 22:53:55.034 [debug] QUERY OK db=0.2ms
2025-06-27T22:53:55.034532981Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    | commit []
2025-06-27T22:53:55.034538232Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    | 22:53:55.034 [debug] HANDLED claim INCOMING ON worker:queue (LightningWeb.WorkerChannel) in 1ms
2025-06-27T22:53:55.034556686Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    |   Parameters: %{"demand" => 1, "worker_name" => nil}
2025-06-27T22:53:55.139546170Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    | 22:53:55.139 request_id=GE0IMKUnMOa_VA8AADaC [info] GET /health_check
2025-06-27T22:53:55.139612379Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    | 22:53:55.139 request_id=GE0IMKUnMOa_VA8AADaC [debug] Processing with LightningWeb.HealthCheck
2025-06-27T22:53:55.139626523Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    |   Parameters: %{}
2025-06-27T22:53:55.139628196Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    |   Pipelines: []
2025-06-27T22:53:55.139685651Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    | 22:53:55.139 request_id=GE0IMKUnMOa_VA8AADaC [info] Sent 200 in 226µs
2025-06-27T22:54:00.180965030Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    | 22:54:00.180 [debug] {"args":{"batch_size":10},"id":141,"meta":{},"system_time":1751064840180476751,"max_attempts":1,"queue":"background","worker":"Lightning.UsageTracking.ResubmissionCandidatesWorker","source":"oban","event":"job:start","attempt":1,"tags":[]}
2025-06-27T22:54:00.181104880Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    | 22:54:00.180 [debug] {"args":{},"id":139,"meta":{},"system_time":1751064840180582121,"max_attempts":1,"queue":"scheduler","worker":"Lightning.Workflows.Scheduler","source":"oban","event":"job:start","attempt":1,"tags":[]}
2025-06-27T22:54:00.181576453Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    | 22:54:00.181 [debug] QUERY OK source="workflow_edges" db=0.3ms idle=1553.4ms
2025-06-27T22:54:00.181584398Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    | SELECT w0."id", w0."workflow_id", w0."source_job_id", w0."source_trigger_id", w0."target_job_id", w0."condition_type", w0."condition_expression", w0."condition_label", w0."enabled", w0."inserted_at", w0."updated_at" FROM "public"."workflow_edges" AS w0 INNER JOIN "public"."jobs" AS j1 ON j1."id" = w0."target_job_id" INNER JOIN "public"."triggers" AS t2 ON t2."id" = w0."source_trigger_id" WHERE ((t2."type" = 'cron') AND t2."enabled") []
2025-06-27T22:54:00.183518693Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    | 22:54:00.183 [debug] {"args":{},"id":139,"meta":{},"state":"success","max_attempts":1,"queue":"scheduler","worker":"Lightning.Workflows.Scheduler","source":"oban","duration":897,"event":"job:stop","attempt":1,"queue_time":113701,"tags":[]}
2025-06-27T22:54:00.345128960Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    | 22:54:00.344 [debug] QUERY OK source="usage_tracking_reports" db=0.3ms idle=716.5ms
2025-06-27T22:54:00.345159502Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    | SELECT u0."id", u0."data", u0."submitted", u0."submitted_at", u0."report_date", u0."submission_status", u0."inserted_at", u0."updated_at" FROM "public"."usage_tracking_reports" AS u0 WHERE (u0."submission_status" = 'failure') ORDER BY u0."inserted_at" LIMIT $1 [10]
2025-06-27T22:54:00.346856088Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    | 22:54:00.346 [debug] {"args":{"batch_size":10},"id":141,"meta":{},"state":"success","max_attempts":1,"queue":"background","worker":"Lightning.UsageTracking.ResubmissionCandidatesWorker","source":"oban","duration":164308,"event":"job:stop","attempt":1,"queue_time":113648,"tags":[]}
2025-06-27T22:54:00.451416223Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    | 22:54:00.451 [debug] {"args":{},"id":140,"meta":{},"system_time":1751064840450911784,"max_attempts":10,"queue":"background","worker":"ObanPruner","source":"oban","event":"job:start","attempt":1,"tags":[]}
2025-06-27T22:54:00.452053645Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    | 22:54:00.451 [debug] QUERY OK source="oban_jobs" db=0.4ms idle=717.1ms
2025-06-27T22:54:00.452067975Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    | DELETE FROM "oban_jobs" AS o0 WHERE ((o0."state" = 'completed') AND (o0."completed_at" < $1::timestamp + ($2::numeric * interval '1 minute'))) [~U[2025-06-27 22:54:00.451163Z], Decimal.new("-60")]
2025-06-27T22:54:00.452126115Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    | 22:54:00.451 [debug] Pruned 0 Oban jobs.
2025-06-27T22:54:00.453650051Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    | 22:54:00.453 [debug] {"args":{},"id":140,"meta":{},"state":"success","max_attempts":10,"queue":"background","worker":"ObanPruner","source":"oban","duration":1007,"event":"job:stop","attempt":1,"queue_time":383762,"tags":[]}
2025-06-27T22:54:05.042871135Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    | 22:54:05.042 [debug] QUERY OK db=0.4ms idle=1414.2ms
2025-06-27T22:54:05.042893319Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    | begin []
2025-06-27T22:54:05.043467959Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    | 22:54:05.043 [debug] QUERY OK source="runs" db=0.3ms
2025-06-27T22:54:05.043475049Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    | WITH "subset" AS (WITH "in_progress_window" AS (SELECT ssr0."id" AS "id", ssr0."state" AS "state", row_number() OVER "row_number" AS "row_number", ssp3."id" AS "project_id", ssw2."concurrency" AS "concurrency", ssr0."inserted_at" AS "inserted_at" FROM "public"."runs" AS ssr0 INNER JOIN "public"."work_orders" AS ssw1 ON ssw1."id" = ssr0."work_order_id" INNER JOIN "public"."workflows" AS ssw2 ON ssw2."id" = ssw1."workflow_id" INNER JOIN "public"."projects" AS ssp3 ON ssp3."id" = ssw2."project_id" WHERE (ssr0."state" IN ('available','claimed','started')) WINDOW "row_number" AS (PARTITION BY ssw2."id" ORDER BY ssr0."inserted_at")) SELECT sr0."id" AS "id" FROM "public"."runs" AS sr0 INNER JOIN "in_progress_window" AS sf1 ON sr0."id" = sf1."id" WHERE (((sf1."concurrency" IS NULL) OR (sf1."row_number" <= sf1."concurrency")) AND (sf1."state" = 'available')) AND (sr0."state" = 'available') ORDER BY sr0."priority", sr0."inserted_at" LIMIT $1 FOR UPDATE SKIP LOCKED) UPDATE "public"."runs" AS r0 SET "state" = $2, "claimed_at" = $3 FROM "subset" AS f1 WHERE (r0."id" = f1."id") RETURNING r0."id", r0."work_order_id", r0."starting_job_id", r0."starting_trigger_id", r0."created_by_id", r0."dataclip_id", r0."snapshot_id", r0."options", r0."state", r0."error_type", r0."claimed_at", r0."started_at", r0."finished_at", r0."priority", r0."inserted_at" [1, :claimed, ~U[2025-06-27 22:54:05.041730Z]]
2025-06-27T22:54:05.044101063Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    | 22:54:05.043 [debug] QUERY OK db=0.2ms
2025-06-27T22:54:05.044118159Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    | commit []
2025-06-27T22:54:05.044138516Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    | 22:54:05.043 [debug] HANDLED claim INCOMING ON worker:queue (LightningWeb.WorkerChannel) in 2ms
2025-06-27T22:54:05.044142053Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    |   Parameters: %{"demand" => 1, "worker_name" => nil}
2025-06-27T22:54:05.179240522Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    | 22:54:05.178 request_id=GE0IMvuO62JJ_M4AADbi [info] GET /health_check
2025-06-27T22:54:05.179395994Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    | 22:54:05.179 request_id=GE0IMvuO62JJ_M4AADbi [debug] Processing with LightningWeb.HealthCheck
2025-06-27T22:54:05.179399604Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    |   Parameters: %{}
2025-06-27T22:54:05.179401112Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    |   Pipelines: []
2025-06-27T22:54:05.179443373Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    | 22:54:05.179 request_id=GE0IMvuO62JJ_M4AADbi [info] Sent 200 in 207µs
2025-06-27T22:54:15.046779730Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    | 22:54:15.046 [debug] QUERY OK db=0.3ms idle=1418.1ms
2025-06-27T22:54:15.046799374Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    | begin []
2025-06-27T22:54:15.047593713Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    | 22:54:15.047 [debug] QUERY OK source="runs" db=0.5ms
2025-06-27T22:54:15.047607388Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    | WITH "subset" AS (WITH "in_progress_window" AS (SELECT ssr0."id" AS "id", ssr0."state" AS "state", row_number() OVER "row_number" AS "row_number", ssp3."id" AS "project_id", ssw2."concurrency" AS "concurrency", ssr0."inserted_at" AS "inserted_at" FROM "public"."runs" AS ssr0 INNER JOIN "public"."work_orders" AS ssw1 ON ssw1."id" = ssr0."work_order_id" INNER JOIN "public"."workflows" AS ssw2 ON ssw2."id" = ssw1."workflow_id" INNER JOIN "public"."projects" AS ssp3 ON ssp3."id" = ssw2."project_id" WHERE (ssr0."state" IN ('available','claimed','started')) WINDOW "row_number" AS (PARTITION BY ssw2."id" ORDER BY ssr0."inserted_at")) SELECT sr0."id" AS "id" FROM "public"."runs" AS sr0 INNER JOIN "in_progress_window" AS sf1 ON sr0."id" = sf1."id" WHERE (((sf1."concurrency" IS NULL) OR (sf1."row_number" <= sf1."concurrency")) AND (sf1."state" = 'available')) AND (sr0."state" = 'available') ORDER BY sr0."priority", sr0."inserted_at" LIMIT $1 FOR UPDATE SKIP LOCKED) UPDATE "public"."runs" AS r0 SET "state" = $2, "claimed_at" = $3 FROM "subset" AS f1 WHERE (r0."id" = f1."id") RETURNING r0."id", r0."work_order_id", r0."starting_job_id", r0."starting_trigger_id", r0."created_by_id", r0."dataclip_id", r0."snapshot_id", r0."options", r0."state", r0."error_type", r0."claimed_at", r0."started_at", r0."finished_at", r0."priority", r0."inserted_at" [1, :claimed, ~U[2025-06-27 22:54:15.045722Z]]
2025-06-27T22:54:15.048122266Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    | 22:54:15.047 [debug] QUERY OK db=0.2ms
2025-06-27T22:54:15.048133426Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    | commit []
2025-06-27T22:54:15.048186658Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    | 22:54:15.047 [debug] HANDLED claim INCOMING ON worker:queue (LightningWeb.WorkerChannel) in 2ms
2025-06-27T22:54:15.048202210Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    |   Parameters: %{"demand" => 1, "worker_name" => nil}
2025-06-27T22:54:15.216353481Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    | 22:54:15.216 request_id=GE0INVHTwRoonFQAADci [info] GET /health_check
2025-06-27T22:54:15.216401160Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    | 22:54:15.216 request_id=GE0INVHTwRoonFQAADci [debug] Processing with LightningWeb.HealthCheck
2025-06-27T22:54:15.216403818Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    |   Parameters: %{}
2025-06-27T22:54:15.216405428Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    |   Pipelines: []
2025-06-27T22:54:15.216434645Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    | 22:54:15.216 request_id=GE0INVHTwRoonFQAADci [info] Sent 200 in 197µs
2025-06-27T22:54:25.052461286Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    | 22:54:25.052 [debug] QUERY OK db=0.2ms idle=1423.9ms
2025-06-27T22:54:25.052482057Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    | begin []
2025-06-27T22:54:25.053064235Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    | 22:54:25.052 [debug] QUERY OK source="runs" db=0.4ms
2025-06-27T22:54:25.053078166Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    | WITH "subset" AS (WITH "in_progress_window" AS (SELECT ssr0."id" AS "id", ssr0."state" AS "state", row_number() OVER "row_number" AS "row_number", ssp3."id" AS "project_id", ssw2."concurrency" AS "concurrency", ssr0."inserted_at" AS "inserted_at" FROM "public"."runs" AS ssr0 INNER JOIN "public"."work_orders" AS ssw1 ON ssw1."id" = ssr0."work_order_id" INNER JOIN "public"."workflows" AS ssw2 ON ssw2."id" = ssw1."workflow_id" INNER JOIN "public"."projects" AS ssp3 ON ssp3."id" = ssw2."project_id" WHERE (ssr0."state" IN ('available','claimed','started')) WINDOW "row_number" AS (PARTITION BY ssw2."id" ORDER BY ssr0."inserted_at")) SELECT sr0."id" AS "id" FROM "public"."runs" AS sr0 INNER JOIN "in_progress_window" AS sf1 ON sr0."id" = sf1."id" WHERE (((sf1."concurrency" IS NULL) OR (sf1."row_number" <= sf1."concurrency")) AND (sf1."state" = 'available')) AND (sr0."state" = 'available') ORDER BY sr0."priority", sr0."inserted_at" LIMIT $1 FOR UPDATE SKIP LOCKED) UPDATE "public"."runs" AS r0 SET "state" = $2, "claimed_at" = $3 FROM "subset" AS f1 WHERE (r0."id" = f1."id") RETURNING r0."id", r0."work_order_id", r0."starting_job_id", r0."starting_trigger_id", r0."created_by_id", r0."dataclip_id", r0."snapshot_id", r0."options", r0."state", r0."error_type", r0."claimed_at", r0."started_at", r0."finished_at", r0."priority", r0."inserted_at" [1, :claimed, ~U[2025-06-27 22:54:25.051437Z]]
2025-06-27T22:54:25.053602983Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    | 22:54:25.053 [debug] QUERY OK db=0.2ms
2025-06-27T22:54:25.053613695Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    | commit []
2025-06-27T22:54:25.053641580Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    | 22:54:25.053 [debug] HANDLED claim INCOMING ON worker:queue (LightningWeb.WorkerChannel) in 1ms
2025-06-27T22:54:25.053645036Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    |   Parameters: %{"demand" => 1, "worker_name" => nil}
2025-06-27T22:54:25.254130051Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    | 22:54:25.253 request_id=GE0IN6gckQBRMkcAADdi [info] GET /health_check
2025-06-27T22:54:25.254262782Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    | 22:54:25.253 request_id=GE0IN6gckQBRMkcAADdi [debug] Processing with LightningWeb.HealthCheck
2025-06-27T22:54:25.254265479Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    |   Parameters: %{}
2025-06-27T22:54:25.254266942Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    |   Pipelines: []
2025-06-27T22:54:25.254310345Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    | 22:54:25.253 request_id=GE0IN6gckQBRMkcAADdi [info] Sent 200 in 234µs
2025-06-27T22:54:35.062594513Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    | 22:54:35.062 [debug] QUERY OK db=0.2ms idle=1433.9ms
2025-06-27T22:54:35.062617933Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    | begin []
2025-06-27T22:54:35.063141392Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    | 22:54:35.062 [debug] QUERY OK source="runs" db=0.4ms
2025-06-27T22:54:35.063156635Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    | WITH "subset" AS (WITH "in_progress_window" AS (SELECT ssr0."id" AS "id", ssr0."state" AS "state", row_number() OVER "row_number" AS "row_number", ssp3."id" AS "project_id", ssw2."concurrency" AS "concurrency", ssr0."inserted_at" AS "inserted_at" FROM "public"."runs" AS ssr0 INNER JOIN "public"."work_orders" AS ssw1 ON ssw1."id" = ssr0."work_order_id" INNER JOIN "public"."workflows" AS ssw2 ON ssw2."id" = ssw1."workflow_id" INNER JOIN "public"."projects" AS ssp3 ON ssp3."id" = ssw2."project_id" WHERE (ssr0."state" IN ('available','claimed','started')) WINDOW "row_number" AS (PARTITION BY ssw2."id" ORDER BY ssr0."inserted_at")) SELECT sr0."id" AS "id" FROM "public"."runs" AS sr0 INNER JOIN "in_progress_window" AS sf1 ON sr0."id" = sf1."id" WHERE (((sf1."concurrency" IS NULL) OR (sf1."row_number" <= sf1."concurrency")) AND (sf1."state" = 'available')) AND (sr0."state" = 'available') ORDER BY sr0."priority", sr0."inserted_at" LIMIT $1 FOR UPDATE SKIP LOCKED) UPDATE "public"."runs" AS r0 SET "state" = $2, "claimed_at" = $3 FROM "subset" AS f1 WHERE (r0."id" = f1."id") RETURNING r0."id", r0."work_order_id", r0."starting_job_id", r0."starting_trigger_id", r0."created_by_id", r0."dataclip_id", r0."snapshot_id", r0."options", r0."state", r0."error_type", r0."claimed_at", r0."started_at", r0."finished_at", r0."priority", r0."inserted_at" [1, :claimed, ~U[2025-06-27 22:54:35.061486Z]]
2025-06-27T22:54:35.063506111Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    | 22:54:35.063 [debug] QUERY OK db=0.2ms
2025-06-27T22:54:35.063528363Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    | commit []
2025-06-27T22:54:35.063619749Z openfn_openfn.1.v8qjdf1b9q7w95t1ik0k98y1g@ip-172-31-44-227    | 22:54:35.063 [debug] HANDLED claim INCOMING ON worker:queue (LightningWeb.WorkerChannel) in 1ms
