site_id,facility,indicator,sex,age_group,Date_Submitted,Returned <3 mo,Returned 3-5 mo,Returned 6+ mo
site_id,facility,indicator,sex,age_group,Date_Submitted,Returned <3 mo,Returned 3-5 mo,Returned 6+ mo
530,Ndamera Health Centre,TX_RTT,Male,60-64 years,2025-08-26 01:24:06.799835+00:00,2,0,0
530,Ndamera Health Centre,TX_RTT,Female,50-54 years,2025-08-26 01:24:06.799835+00:00,7,0,0
530,Ndamera Health Centre,TX_RTT,Female,10-14 years,2025-08-26 01:24:06.799835+00:00,1,0,0
530,Ndamera Health Centre,TX_RTT,Female,35-39 years,2025-08-26 01:24:06.799835+00:00,14,0,0
530,Ndamera Health Centre,TX_RTT,Female,20-24 years,2025-08-26 01:24:06.799835+00:00,2,0,0
530,Ndamera Health Centre,TX_RTT,Male,25-29 years,2025-08-26 01:24:06.799835+00:00,3,0,0
530,Ndamera Health Centre,TX_RTT,Male,30-34 years,2025-08-26 01:24:06.799835+00:00,1,0,0
530,Ndamera Health Centre,TX_RTT,Male,10-14 years,2025-08-26 01:24:06.799835+00:00,1,0,0
530,Ndamera Health Centre,TX_RTT,Male,35-39 years,2025-08-26 01:24:06.799835+00:00,9,0,0
530,Ndamera Health Centre,TX_RTT,Female,1-4 years,2025-08-26 01:24:06.799835+00:00,2,0,0
530,Ndamera Health Centre,TX_RTT,Male,All,2025-08-26 01:24:06.799835+00:00,31,0,0
530,Ndamera Health Centre,TX_RTT,Male,45-49 years,2025-08-26 01:24:06.799835+00:00,3,0,0
530,Ndamera Health Centre,TX_RTT,Female,30-34 years,2025-08-26 01:24:06.799835+00:00,10,0,0
530,Ndamera Health Centre,TX_RTT,FNP,All,2025-08-26 01:24:06.799835+00:00,51,0,0
530,Ndamera Health Centre,TX_RTT,Male,55-59 years,2025-08-26 01:24:06.799835+00:00,2,0,0
530,Ndamera Health Centre,TX_RTT,Female,45-49 years,2025-08-26 01:24:06.799835+00:00,5,0,0
530,Ndamera Health Centre,TX_RTT,Male,5-9 years,2025-08-26 01:24:06.799835+00:00,2,0,0
530,Ndamera Health Centre,TX_RTT,Female,25-29 years,2025-08-26 01:24:06.799835+00:00,6,0,0
530,Ndamera Health Centre,TX_RTT,Male,40-44 years,2025-08-26 01:24:06.799835+00:00,4,0,0
530,Ndamera Health Centre,TX_RTT,Male,50-54 years,2025-08-26 01:24:06.799835+00:00,4,0,0
530,Ndamera Health Centre,TX_RTT,Female,40-44 years,2025-08-26 01:24:06.799835+00:00,4,0,0
site_id,facility,indicator,sex,age_group,Date_Submitted,Returned <3 mo,Returned 3-5 mo,Returned 6+ mo
533,Ndirande Urban Health Centre,TX_RTT,Female,1-4 years,2025-08-26 01:24:06.802951+00:00,1,0,0
533,Ndirande Urban Health Centre,TX_RTT,Female,35-39 years,2025-08-26 01:24:06.802951+00:00,2,0,0
533,Ndirande Urban Health Centre,TX_RTT,Male,20-24 years,2025-08-26 01:24:06.802951+00:00,2,0,0
533,Ndirande Urban Health Centre,TX_RTT,Female,30-34 years,2025-08-26 01:24:06.802951+00:00,7,0,0
533,Ndirande Urban Health Centre,TX_RTT,Male,All,2025-08-26 01:24:06.802951+00:00,33,0,0
533,Ndirande Urban Health Centre,TX_RTT,Male,25-29 years,2025-08-26 01:24:06.802951+00:00,3,0,0
533,Ndirande Urban Health Centre,TX_RTT,Female,45-49 years,2025-08-26 01:24:06.802951+00:00,3,0,0
533,Ndirande Urban Health Centre,TX_RTT,FNP,All,2025-08-26 01:24:06.802951+00:00,31,0,0
533,Ndirande Urban Health Centre,TX_RTT,Female,5-9 years,2025-08-26 01:24:06.802951+00:00,1,0,0
533,Ndirande Urban Health Centre,TX_RTT,Male,50-54 years,2025-08-26 01:24:06.802951+00:00,3,0,0
533,Ndirande Urban Health Centre,TX_RTT,Male,35-39 years,2025-08-26 01:24:06.802951+00:00,5,0,0
533,Ndirande Urban Health Centre,TX_RTT,Male,5-9 years,2025-08-26 01:24:06.802951+00:00,1,0,0
533,Ndirande Urban Health Centre,TX_RTT,Female,20-24 years,2025-08-26 01:24:06.802951+00:00,4,0,0
533,Ndirande Urban Health Centre,TX_RTT,Male,10-14 years,2025-08-26 01:24:06.802951+00:00,1,0,0
533,Ndirande Urban Health Centre,TX_RTT,Male,40-44 years,2025-08-26 01:24:06.802951+00:00,6,0,0
533,Ndirande Urban Health Centre,TX_RTT,Female,40-44 years,2025-08-26 01:24:06.802951+00:00,3,0,0
533,Ndirande Urban Health Centre,TX_RTT,Male,45-49 years,2025-08-26 01:24:06.802951+00:00,8,0,0
533,Ndirande Urban Health Centre,TX_RTT,Male,30-34 years,2025-08-26 01:24:06.802951+00:00,3,0,0
533,Ndirande Urban Health Centre,TX_RTT,Female,25-29 years,2025-08-26 01:24:06.802951+00:00,7,0,0
533,Ndirande Urban Health Centre,TX_RTT,Male,55-59 years,2025-08-26 01:24:06.802951+00:00,1,0,0
533,Ndirande Urban Health Centre,TX_RTT,Female,55-59 years,2025-08-26 01:24:06.802951+00:00,1,0,0
533,Ndirande Urban Health Centre,TX_RTT,Female,50-54 years,2025-08-26 01:24:06.802951+00:00,2,0,0
site_id,facility,indicator,sex,age_group,Date_Submitted,Returned <3 mo,Returned 3-5 mo,Returned 6+ mo
574,Nsanje District Hospital,TX_RTT,Male,60-64 years,2025-08-26 01:24:06.813562+00:00,3,0,0
574,Nsanje District Hospital,TX_RTT,Male,35-39 years,2025-08-26 01:24:06.813562+00:00,13,0,0
574,Nsanje District Hospital,TX_RTT,FNP,All,2025-08-26 01:24:06.813562+00:00,95,0,0
574,Nsanje District Hospital,TX_RTT,Male,5-9 years,2025-08-26 01:24:06.813562+00:00,1,0,0
574,Nsanje District Hospital,TX_RTT,Male,25-29 years,2025-08-26 01:24:06.813562+00:00,5,0,0
574,Nsanje District Hospital,TX_RTT,Male,10-14 years,2025-08-26 01:24:06.813562+00:00,1,0,0
574,Nsanje District Hospital,TX_RTT,Male,20-24 years,2025-08-26 01:24:06.813562+00:00,1,0,0
574,Nsanje District Hospital,TX_RTT,Male,All,2025-08-26 01:24:06.813562+00:00,68,0,0
574,Nsanje District Hospital,TX_RTT,Female,40-44 years,2025-08-26 01:24:06.813562+00:00,14,0,0
574,Nsanje District Hospital,TX_RTT,Male,45-49 years,2025-08-26 01:24:06.813562+00:00,9,0,0
574,Nsanje District Hospital,TX_RTT,Male,55-59 years,2025-08-26 01:24:06.813562+00:00,3,0,0
574,Nsanje District Hospital,TX_RTT,Female,35-39 years,2025-08-26 01:24:06.813562+00:00,11,0,0
574,Nsanje District Hospital,TX_RTT,Female,5-9 years,2025-08-26 01:24:06.813562+00:00,1,0,0
574,Nsanje District Hospital,TX_RTT,Male,30-34 years,2025-08-26 01:24:06.813562+00:00,7,0,0
574,Nsanje District Hospital,TX_RTT,Male,1-4 years,2025-08-26 01:24:06.813562+00:00,1,0,0
574,Nsanje District Hospital,TX_RTT,Female,30-34 years,2025-08-26 01:24:06.813562+00:00,19,0,0
574,Nsanje District Hospital,TX_RTT,Male,40-44 years,2025-08-26 01:24:06.813562+00:00,10,0,0
574,Nsanje District Hospital,TX_RTT,Female,25-29 years,2025-08-26 01:24:06.813562+00:00,15,0,0
574,Nsanje District Hospital,TX_RTT,Male,50-54 years,2025-08-26 01:24:06.813562+00:00,8,0,0
574,Nsanje District Hospital,TX_RTT,Female,45-49 years,2025-08-26 01:24:06.813562+00:00,9,0,0
574,Nsanje District Hospital,TX_RTT,Female,10-14 years,2025-08-26 01:24:06.813562+00:00,2,0,0
574,Nsanje District Hospital,TX_RTT,Female,55-59 years,2025-08-26 01:24:06.813562+00:00,1,0,0
574,Nsanje District Hospital,TX_RTT,Female,50-54 years,2025-08-26 01:24:06.813562+00:00,7,0,0
574,Nsanje District Hospital,TX_RTT,Male,15-19 years,2025-08-26 01:24:06.813562+00:00,3,0,0
574,Nsanje District Hospital,TX_RTT,Male,70-74 years,2025-08-26 01:24:06.813562+00:00,1,0,0
574,Nsanje District Hospital,TX_RTT,Male,75-79 years,2025-08-26 01:24:06.813562+00:00,2,0,0
574,Nsanje District Hospital,TX_RTT,Female,20-24 years,2025-08-26 01:24:06.813562+00:00,16,0,0
site_id,facility,indicator,sex,age_group,Date_Submitted,Returned <3 mo,Returned 3-5 mo,Returned 6+ mo
689,Zomba Central Hospital,TX_RTT,Female,10-14 years,2025-08-26 01:24:06.813803+00:00,1,0,0
689,Zomba Central Hospital,TX_RTT,Female,20-24 years,2025-08-26 01:24:06.813803+00:00,3,0,0
689,Zomba Central Hospital,TX_RTT,Female,25-29 years,2025-08-26 01:24:06.813803+00:00,2,0,0
689,Zomba Central Hospital,TX_RTT,Female,30-34 years,2025-08-26 01:24:06.813803+00:00,1,0,0
689,Zomba Central Hospital,TX_RTT,Female,35-39 years,2025-08-26 01:24:06.813803+00:00,2,0,0
689,Zomba Central Hospital,TX_RTT,Female,45-49 years,2025-08-26 01:24:06.813803+00:00,3,0,0
689,Zomba Central Hospital,TX_RTT,Female,55-59 years,2025-08-26 01:24:06.813803+00:00,2,0,0
689,Zomba Central Hospital,TX_RTT,Female,65-69 years,2025-08-26 01:24:06.813803+00:00,1,0,0
689,Zomba Central Hospital,TX_RTT,FNP,All,2025-08-26 01:24:06.813803+00:00,15,0,0
689,Zomba Central Hospital,TX_RTT,Male,20-24 years,2025-08-26 01:24:06.813803+00:00,2,0,0
689,Zomba Central Hospital,TX_RTT,Male,35-39 years,2025-08-26 01:24:06.813803+00:00,5,0,0
689,Zomba Central Hospital,TX_RTT,Male,40-44 years,2025-08-26 01:24:06.813803+00:00,2,0,0
689,Zomba Central Hospital,TX_RTT,Male,50-54 years,2025-08-26 01:24:06.813803+00:00,1,0,0
689,Zomba Central Hospital,TX_RTT,Male,55-59 years,2025-08-26 01:24:06.813803+00:00,1,0,0
689,Zomba Central Hospital,TX_RTT,Male,60-64 years,2025-08-26 01:24:06.813803+00:00,1,0,0
689,Zomba Central Hospital,TX_RTT,Male,All,2025-08-26 01:24:06.813803+00:00,12,0,0
site_id,facility,indicator,sex,age_group,Date_Submitted,Returned <3 mo,Returned 3-5 mo,Returned 6+ mo
843,Kachere Private Clinic,TX_RTT,Male,All,2025-08-26 01:24:06.815752+00:00,10,0,0
843,Kachere Private Clinic,TX_RTT,Female,35-39 years,2025-08-26 01:24:06.815752+00:00,3,0,0
843,Kachere Private Clinic,TX_RTT,FNP,All,2025-08-26 01:24:06.815752+00:00,10,0,0
843,Kachere Private Clinic,TX_RTT,Female,40-44 years,2025-08-26 01:24:06.815752+00:00,2,0,0
843,Kachere Private Clinic,TX_RTT,Female,30-34 years,2025-08-26 01:24:06.815752+00:00,5,0,0
843,Kachere Private Clinic,TX_RTT,Male,35-39 years,2025-08-26 01:24:06.815752+00:00,2,0,0
843,Kachere Private Clinic,TX_RTT,Male,70-74 years,2025-08-26 01:24:06.815752+00:00,1,0,0
843,Kachere Private Clinic,TX_RTT,Male,60-64 years,2025-08-26 01:24:06.815752+00:00,1,0,0
843,Kachere Private Clinic,TX_RTT,Male,55-59 years,2025-08-26 01:24:06.815752+00:00,2,0,0
843,Kachere Private Clinic,TX_RTT,Male,40-44 years,2025-08-26 01:24:06.815752+00:00,4,0,0
site_id,facility,indicator,sex,age_group,Date_Submitted,Returned <3 mo,Returned 3-5 mo,Returned 6+ mo
848,Central Health Clinic Area 47,TX_RTT,Male,All,2025-08-26 01:24:06.828158+00:00,2,0,0
848,Central Health Clinic Area 47,TX_RTT,Male,50-54 years,2025-08-26 01:24:06.828158+00:00,2,0,0
site_id,facility,indicator,sex,age_group,Date_Submitted,Returned <3 mo,Returned 3-5 mo,Returned 6+ mo
8,Area 18 Urban Health Centre,TX_RTT,Female,75-79 years,2025-08-26 01:24:06.743180+00:00,1,0,0
8,Area 18 Urban Health Centre,TX_RTT,Female,15-19 years,2025-08-26 01:24:06.743180+00:00,1,0,0
8,Area 18 Urban Health Centre,TX_RTT,Female,55-59 years,2025-08-26 01:24:06.743180+00:00,2,0,0
8,Area 18 Urban Health Centre,TX_RTT,Female,20-24 years,2025-08-26 01:24:06.743180+00:00,6,0,0
8,Area 18 Urban Health Centre,TX_RTT,Female,10-14 years,2025-08-26 01:24:06.743180+00:00,1,0,0
8,Area 18 Urban Health Centre,TX_RTT,FNP,All,2025-08-26 01:24:06.743180+00:00,111,0,0
8,Area 18 Urban Health Centre,TX_RTT,Male,35-39 years,2025-08-26 01:24:06.743180+00:00,9,0,0
8,Area 18 Urban Health Centre,TX_RTT,Female,50-54 years,2025-08-26 01:24:06.743180+00:00,11,0,0
8,Area 18 Urban Health Centre,TX_RTT,Male,10-14 years,2025-08-26 01:24:06.743180+00:00,2,0,0
8,Area 18 Urban Health Centre,TX_RTT,Male,30-34 years,2025-08-26 01:24:06.743180+00:00,4,0,0
8,Area 18 Urban Health Centre,TX_RTT,Female,70-74 years,2025-08-26 01:24:06.743180+00:00,2,0,0
8,Area 18 Urban Health Centre,TX_RTT,Female,5-9 years,2025-08-26 01:24:06.743180+00:00,1,0,0
8,Area 18 Urban Health Centre,TX_RTT,Male,50-54 years,2025-08-26 01:24:06.743180+00:00,9,0,0
8,Area 18 Urban Health Centre,TX_RTT,Female,45-49 years,2025-08-26 01:24:06.743180+00:00,9,0,0
8,Area 18 Urban Health Centre,TX_RTT,Female,60-64 years,2025-08-26 01:24:06.743180+00:00,3,0,0
8,Area 18 Urban Health Centre,TX_RTT,Male,60-64 years,2025-08-26 01:24:06.743180+00:00,5,0,0
8,Area 18 Urban Health Centre,TX_RTT,Male,45-49 years,2025-08-26 01:24:06.743180+00:00,14,0,0
8,Area 18 Urban Health Centre,TX_RTT,Female,40-44 years,2025-08-26 01:24:06.743180+00:00,17,0,0
8,Area 18 Urban Health Centre,TX_RTT,Male,40-44 years,2025-08-26 01:24:06.743180+00:00,15,0,0
8,Area 18 Urban Health Centre,TX_RTT,Female,30-34 years,2025-08-26 01:24:06.743180+00:00,19,0,0
8,Area 18 Urban Health Centre,TX_RTT,Female,25-29 years,2025-08-26 01:24:06.743180+00:00,13,0,0
8,Area 18 Urban Health Centre,TX_RTT,Female,35-39 years,2025-08-26 01:24:06.743180+00:00,24,0,0
8,Area 18 Urban Health Centre,TX_RTT,Male,20-24 years,2025-08-26 01:24:06.743180+00:00,4,0,0
8,Area 18 Urban Health Centre,TX_RTT,Male,All,2025-08-26 01:24:06.743180+00:00,74,0,0
8,Area 18 Urban Health Centre,TX_RTT,Male,5-9 years,2025-08-26 01:24:06.743180+00:00,1,0,0
8,Area 18 Urban Health Centre,TX_RTT,Female,65-69 years,2025-08-26 01:24:06.743180+00:00,1,0,0
8,Area 18 Urban Health Centre,TX_RTT,Male,55-59 years,2025-08-26 01:24:06.743180+00:00,3,0,0
8,Area 18 Urban Health Centre,TX_RTT,Male,15-19 years,2025-08-26 01:24:06.743180+00:00,4,0,0
8,Area 18 Urban Health Centre,TX_RTT,Male,25-29 years,2025-08-26 01:24:06.743180+00:00,4,0,0
